,County,Date,Index
756,Kings,1/27/2020,99.58
757,Lake,1/27/2020,109.27
758,Lassen,1/27/2020,111.83
759,Los Angeles,1/27/2020,103.36
760,Madera,1/27/2020,131.98
761,Marin,1/27/2020,99.7
762,Mariposa,1/27/2020,92.41
763,Mendocino,1/27/2020,95.2
764,Merced,1/27/2020,102.2
765,Mono,1/27/2020,143.7
766,Monterey,1/27/2020,105.59
767,Napa,1/27/2020,98.51
768,Nevada,1/27/2020,89.55
769,Orange,1/27/2020,104.89
770,Placer,1/27/2020,97.84
771,Riverside,1/27/2020,102.42
772,Sacramento,1/27/2020,102.25
773,San Benito,1/27/2020,103.31
774,San Bernardino,1/27/2020,102.55
775,San Diego,1/27/2020,104.47
776,San Francisco,1/27/2020,86.55
777,San Joaquin,1/27/2020,98.76
778,San Luis Obispo,1/27/2020,102.29
779,San Mateo,1/27/2020,93.85
780,Santa Barbara,1/27/2020,102.53
781,Santa Clara,1/27/2020,98.43
782,Santa Cruz,1/27/2020,93.92
783,Shasta,1/27/2020,95.81
784,Siskiyou,1/27/2020,100.55
785,Solano,1/27/2020,99.59
786,Sonoma,1/27/2020,96.45
787,Stanislaus,1/27/2020,97.21
788,Sutter,1/27/2020,97.23
789,Tehama,1/27/2020,99.86
790,Tulare,1/27/2020,99.13
791,Tuolumne,1/27/2020,92.58
792,Ventura,1/27/2020,113.33
793,Yolo,1/27/2020,98.22
794,Yuba,1/27/2020,101.5
795,Alameda,1/28/2020,107.2
796,Amador,1/28/2020,102.95
797,Butte,1/28/2020,114.13
798,Calaveras,1/28/2020,102.36
799,Colusa,1/28/2020,104.36
800,Contra Costa,1/28/2020,107.52
801,Del Norte,1/28/2020,85.94
802,El Dorado,1/28/2020,89.5
803,Fresno,1/28/2020,98.06
804,Glenn,1/28/2020,99.94
805,Humboldt,1/28/2020,95.97
806,Imperial,1/28/2020,100.13
807,Inyo,1/28/2020,99.65
808,Kern,1/28/2020,107.02
809,Kings,1/28/2020,95.11
810,Lake,1/28/2020,104.01
811,Lassen,1/28/2020,93.59
812,Los Angeles,1/28/2020,107.51
813,Madera,1/28/2020,94.87
814,Marin,1/28/2020,101.91
815,Mariposa,1/28/2020,94.7
816,Mendocino,1/28/2020,94.69
817,Merced,1/28/2020,98.67
818,Mono,1/28/2020,103.85
819,Monterey,1/28/2020,105.96
820,Napa,1/28/2020,100.15
821,Nevada,1/28/2020,95.09
822,Orange,1/28/2020,110.01
823,Placer,1/28/2020,105.43
824,Riverside,1/28/2020,104.92
825,Sacramento,1/28/2020,105.41
826,San Benito,1/28/2020,97.85
827,San Bernardino,1/28/2020,103.44
828,San Diego,1/28/2020,111.88
829,San Francisco,1/28/2020,90.71
830,San Joaquin,1/28/2020,102.35
831,San Luis Obispo,1/28/2020,102.62
832,San Mateo,1/28/2020,96.56
833,Santa Barbara,1/28/2020,104.97
834,Santa Clara,1/28/2020,103.17
835,Santa Cruz,1/28/2020,96.76
836,Shasta,1/28/2020,94.68
837,Siskiyou,1/28/2020,103.49
838,Solano,1/28/2020,97.04
839,Sonoma,1/28/2020,98.86
840,Stanislaus,1/28/2020,97.75
841,Sutter,1/28/2020,96.37
842,Tehama,1/28/2020,102.42
843,Tulare,1/28/2020,99.7
844,Tuolumne,1/28/2020,107.91
845,Ventura,1/28/2020,114.45
846,Yolo,1/28/2020,99.84
847,Yuba,1/28/2020,101.2
848,Alameda,1/29/2020,106.86
849,Amador,1/29/2020,102.4
850,Butte,1/29/2020,115.22
851,Calaveras,1/29/2020,92.4
852,Colusa,1/29/2020,105.78
853,Contra Costa,1/29/2020,104.52
854,Del Norte,1/29/2020,97.94
855,El Dorado,1/29/2020,90.33
856,Fresno,1/29/2020,99.39
857,Glenn,1/29/2020,101.75
858,Humboldt,1/29/2020,93.56
859,Imperial,1/29/2020,103.9
860,Inyo,1/29/2020,91.76
861,Kern,1/29/2020,104.63
862,Kings,1/29/2020,94.35
863,Lake,1/29/2020,106.33
864,Lassen,1/29/2020,116.82
865,Los Angeles,1/29/2020,109.36
866,Madera,1/29/2020,99.45
867,Marin,1/29/2020,104.41
868,Mariposa,1/29/2020,91.73
869,Mendocino,1/29/2020,94.42
870,Merced,1/29/2020,97.95
871,Mono,1/29/2020,90.13
872,Monterey,1/29/2020,107.75
873,Napa,1/29/2020,105.47
874,Nevada,1/29/2020,87.72
875,Orange,1/29/2020,110.36
876,Placer,1/29/2020,100.76
877,Riverside,1/29/2020,104.55
878,Sacramento,1/29/2020,106.75
879,San Benito,1/29/2020,97.1
880,San Bernardino,1/29/2020,102.33
881,San Diego,1/29/2020,112.11
882,San Francisco,1/29/2020,92.53
883,San Joaquin,1/29/2020,99.92
884,San Luis Obispo,1/29/2020,105.06
885,San Mateo,1/29/2020,99.26
886,Santa Barbara,1/29/2020,107.36
887,Santa Clara,1/29/2020,104.79
888,Santa Cruz,1/29/2020,95.59
889,Shasta,1/29/2020,102.85
890,Siskiyou,1/29/2020,105.24
891,Solano,1/29/2020,100.64
892,Sonoma,1/29/2020,99.7
893,Stanislaus,1/29/2020,99.53
894,Sutter,1/29/2020,97.12
895,Tehama,1/29/2020,109.52
896,Tulare,1/29/2020,101.53
897,Tuolumne,1/29/2020,94.57
898,Ventura,1/29/2020,111.43
899,Yolo,1/29/2020,102.54
900,Yuba,1/29/2020,96.93
901,Alameda,1/30/2020,111.63
902,Amador,1/30/2020,118.51
903,Butte,1/30/2020,120.03
904,Calaveras,1/30/2020,101.95
905,Colusa,1/30/2020,103.6
906,Contra Costa,1/30/2020,112.61
907,Del Norte,1/30/2020,103.61
908,El Dorado,1/30/2020,92.06
909,Fresno,1/30/2020,103.49
910,Glenn,1/30/2020,100.83
911,Humboldt,1/30/2020,102.49
912,Imperial,1/30/2020,112.92
913,Inyo,1/30/2020,128.11
914,Kern,1/30/2020,111.72
915,Kings,1/30/2020,100.78
916,Lake,1/30/2020,115.29
917,Lassen,1/30/2020,115.97
918,Los Angeles,1/30/2020,112.47
919,Madera,1/30/2020,97.54
920,Marin,1/30/2020,113.44
921,Mariposa,1/30/2020,86.84
922,Mendocino,1/30/2020,102.58
923,Merced,1/30/2020,104.6
924,Mono,1/30/2020,116.89
925,Monterey,1/30/2020,111.7
926,Napa,1/30/2020,112.64
927,Nevada,1/30/2020,91.66
928,Orange,1/30/2020,113.37
929,Placer,1/30/2020,107.45
930,Riverside,1/30/2020,110.32
931,Sacramento,1/30/2020,111.61
932,San Benito,1/30/2020,102.37
933,San Bernardino,1/30/2020,107.01
934,San Diego,1/30/2020,117.21
935,San Francisco,1/30/2020,98.36
936,San Joaquin,1/30/2020,105.06
937,San Luis Obispo,1/30/2020,114.27
938,San Mateo,1/30/2020,106.21
939,Santa Barbara,1/30/2020,110.19
940,Santa Clara,1/30/2020,108.1
941,Santa Cruz,1/30/2020,100.93
942,Shasta,1/30/2020,105.52
943,Siskiyou,1/30/2020,111.78
944,Solano,1/30/2020,103.3
945,Sonoma,1/30/2020,108.88
946,Stanislaus,1/30/2020,102.81
947,Sutter,1/30/2020,103.5
948,Tehama,1/30/2020,112.6
949,Tulare,1/30/2020,105.07
950,Tuolumne,1/30/2020,101.74
951,Ventura,1/30/2020,114.85
952,Yolo,1/30/2020,114.28
953,Yuba,1/30/2020,108.28
954,Alameda,1/31/2020,125.36
955,Amador,1/31/2020,139.26
956,Butte,1/31/2020,139.71
957,Calaveras,1/31/2020,116.02
958,Colusa,1/31/2020,125.59
959,Contra Costa,1/31/2020,119.06
960,Del Norte,1/31/2020,117.97
961,El Dorado,1/31/2020,125.45
962,Fresno,1/31/2020,125.73
963,Glenn,1/31/2020,128.2
964,Humboldt,1/31/2020,119.32
965,Imperial,1/31/2020,151.53
966,Inyo,1/31/2020,163.23
967,Kern,1/31/2020,138.4
968,Kings,1/31/2020,126.77
969,Lake,1/31/2020,117.06
970,Lassen,1/31/2020,146.76
971,Los Angeles,1/31/2020,127.22
972,Madera,1/31/2020,128.91
973,Marin,1/31/2020,125.49
974,Mariposa,1/31/2020,93.0
975,Mendocino,1/31/2020,118.08
976,Merced,1/31/2020,132.57
977,Mono,1/31/2020,203.36
978,Monterey,1/31/2020,128.87
979,Napa,1/31/2020,125.31
980,Nevada,1/31/2020,119.67
981,Orange,1/31/2020,128.47
982,Placer,1/31/2020,125.3
983,Riverside,1/31/2020,134.16
984,Sacramento,1/31/2020,127.3
985,San Benito,1/31/2020,122.14
986,San Bernardino,1/31/2020,134.35
987,San Diego,1/31/2020,142.22
988,San Francisco,1/31/2020,113.2
989,San Joaquin,1/31/2020,132.65
990,San Luis Obispo,1/31/2020,148.11
991,San Mateo,1/31/2020,115.74
992,Santa Barbara,1/31/2020,130.73
993,Santa Clara,1/31/2020,119.61
994,Santa Cruz,1/31/2020,124.84
995,Shasta,1/31/2020,120.87
996,Siskiyou,1/31/2020,137.72
997,Solano,1/31/2020,132.21
998,Sonoma,1/31/2020,118.41
999,Stanislaus,1/31/2020,119.25
1000,Sutter,1/31/2020,121.37
1001,Tehama,1/31/2020,128.63
1002,Tulare,1/31/2020,124.03
1003,Tuolumne,1/31/2020,126.43
1004,Ventura,1/31/2020,131.92
1005,Yolo,1/31/2020,137.9
1006,Yuba,1/31/2020,131.25
1007,Alameda,2/1/2020,115.9
1008,Amador,2/1/2020,151.41
1009,Butte,2/1/2020,125.9
1010,Calaveras,2/1/2020,128.53
1011,Colusa,2/1/2020,123.6
1012,Contra Costa,2/1/2020,112.65
1013,Del Norte,2/1/2020,131.08
1014,El Dorado,2/1/2020,143.54
1015,Fresno,2/1/2020,119.63
1016,Glenn,2/1/2020,128.26
1017,Humboldt,2/1/2020,117.4
1018,Imperial,2/1/2020,139.93
1019,Inyo,2/1/2020,113.74
1020,Kern,2/1/2020,127.5
1021,Kings,2/1/2020,120.48
1022,Lake,2/1/2020,110.57
1023,Lassen,2/1/2020,123.16
1024,Los Angeles,2/1/2020,124.76
1025,Madera,2/1/2020,125.72
1026,Marin,2/1/2020,124.51
1027,Mariposa,2/1/2020,134.39
1028,Mendocino,2/1/2020,121.42
1029,Merced,2/1/2020,128.95
1030,Mono,2/1/2020,225.48
1031,Monterey,2/1/2020,134.79
1032,Napa,2/1/2020,133.29
1033,Nevada,2/1/2020,130.71
1034,Orange,2/1/2020,124.9
1035,Placer,2/1/2020,130.4
1036,Riverside,2/1/2020,125.56
1037,Sacramento,2/1/2020,118.98
1038,San Benito,2/1/2020,118.48
1039,San Bernardino,2/1/2020,120.27
1040,San Diego,2/1/2020,123.25
1041,San Francisco,2/1/2020,118.69
1042,San Joaquin,2/1/2020,115.73
1043,San Luis Obispo,2/1/2020,162.38
1044,San Mateo,2/1/2020,103.55
1045,Santa Barbara,2/1/2020,136.76
1046,Santa Clara,2/1/2020,102.73
1047,Santa Cruz,2/1/2020,136.48
1048,Shasta,2/1/2020,119.79
1049,Siskiyou,2/1/2020,135.28
1050,Solano,2/1/2020,128.44
1051,Sonoma,2/1/2020,114.43
1052,Stanislaus,2/1/2020,113.32
1053,Sutter,2/1/2020,115.21
1054,Tehama,2/1/2020,129.62
1055,Tulare,2/1/2020,118.92
1056,Tuolumne,2/1/2020,146.18
1057,Ventura,2/1/2020,129.46
1058,Yolo,2/1/2020,119.24
1059,Yuba,2/1/2020,122.2
1060,Alameda,2/2/2020,78.58
1061,Amador,2/2/2020,98.69
1062,Butte,2/2/2020,86.0
1063,Calaveras,2/2/2020,85.5
1064,Colusa,2/2/2020,91.8
1065,Contra Costa,2/2/2020,77.21
1066,Del Norte,2/2/2020,100.07
1067,El Dorado,2/2/2020,104.29
1068,Fresno,2/2/2020,81.29
1069,Glenn,2/2/2020,87.99
1070,Humboldt,2/2/2020,83.71
1071,Imperial,2/2/2020,106.05
1072,Inyo,2/2/2020,159.29
1073,Kern,2/2/2020,91.23
1074,Kings,2/2/2020,87.94
1075,Lake,2/2/2020,83.07
1076,Lassen,2/2/2020,85.96
1077,Los Angeles,2/2/2020,85.17
1078,Madera,2/2/2020,91.92
1079,Marin,2/2/2020,80.6
1080,Mariposa,2/2/2020,116.88
1081,Mendocino,2/2/2020,82.78
1082,Merced,2/2/2020,93.25
1083,Mono,2/2/2020,190.81
1084,Monterey,2/2/2020,94.34
1085,Napa,2/2/2020,83.46
1086,Nevada,2/2/2020,101.94
1087,Orange,2/2/2020,83.78
1088,Placer,2/2/2020,83.93
1089,Riverside,2/2/2020,92.77
1090,Sacramento,2/2/2020,78.23
1091,San Benito,2/2/2020,87.86
1092,San Bernardino,2/2/2020,88.68
1093,San Diego,2/2/2020,83.03
1094,San Francisco,2/2/2020,88.22
1095,San Joaquin,2/2/2020,81.14
1096,San Luis Obispo,2/2/2020,107.74
1097,San Mateo,2/2/2020,70.9
1098,Santa Barbara,2/2/2020,96.95
1099,Santa Clara,2/2/2020,72.91
1100,Santa Cruz,2/2/2020,84.92
1101,Shasta,2/2/2020,80.66
1102,Siskiyou,2/2/2020,101.05
1103,Solano,2/2/2020,92.17
1104,Sonoma,2/2/2020,77.07
1105,Stanislaus,2/2/2020,73.43
1106,Sutter,2/2/2020,78.09
1107,Tehama,2/2/2020,89.42
1108,Tulare,2/2/2020,84.09
1109,Tuolumne,2/2/2020,103.3
1110,Ventura,2/2/2020,87.72
1111,Yolo,2/2/2020,86.77
1112,Yuba,2/2/2020,80.79
1113,Alameda,2/3/2020,99.82
1114,Amador,2/3/2020,110.41
1115,Butte,2/3/2020,113.87
1116,Calaveras,2/3/2020,102.2
1117,Colusa,2/3/2020,103.76
1118,Contra Costa,2/3/2020,96.89
1119,Del Norte,2/3/2020,99.63
1120,El Dorado,2/3/2020,100.42
1121,Fresno,2/3/2020,98.83
1122,Glenn,2/3/2020,105.16
1123,Humboldt,2/3/2020,95.37
1124,Imperial,2/3/2020,110.22
1125,Inyo,2/3/2020,118.64
1126,Kern,2/3/2020,110.53
1127,Kings,2/3/2020,98.8
1128,Lake,2/3/2020,104.61
1129,Lassen,2/3/2020,115.54
1130,Los Angeles,2/3/2020,100.33
1131,Madera,2/3/2020,97.8
1132,Marin,2/3/2020,95.87
1133,Mariposa,2/3/2020,85.13
1134,Mendocino,2/3/2020,93.67
1135,Merced,2/3/2020,104.1
1136,Mono,2/3/2020,124.8
1137,Monterey,2/3/2020,107.41
1138,Napa,2/3/2020,99.42
1139,Nevada,2/3/2020,112.21
1140,Orange,2/3/2020,101.64
1141,Placer,2/3/2020,102.94
1142,Riverside,2/3/2020,102.9
1143,Sacramento,2/3/2020,102.32
1144,San Benito,2/3/2020,94.12
1145,San Bernardino,2/3/2020,102.09
1146,San Diego,2/3/2020,104.63
1147,San Francisco,2/3/2020,87.47
1148,San Joaquin,2/3/2020,105.05
1149,San Luis Obispo,2/3/2020,102.8
1150,San Mateo,2/3/2020,92.59
1151,Santa Barbara,2/3/2020,103.7
1152,Santa Clara,2/3/2020,96.71
1153,Santa Cruz,2/3/2020,91.14
1154,Shasta,2/3/2020,101.76
1155,Siskiyou,2/3/2020,112.86
1156,Solano,2/3/2020,99.91
1157,Sonoma,2/3/2020,95.31
1158,Stanislaus,2/3/2020,104.42
1159,Sutter,2/3/2020,100.88
1160,Tehama,2/3/2020,106.8
1161,Tulare,2/3/2020,101.08
1162,Tuolumne,2/3/2020,106.49
1163,Ventura,2/3/2020,108.12
1164,Yolo,2/3/2020,101.55
1165,Yuba,2/3/2020,104.08
1166,Alameda,2/4/2020,105.64
1167,Amador,2/4/2020,111.07
1168,Butte,2/4/2020,118.84
1169,Calaveras,2/4/2020,101.57
1170,Colusa,2/4/2020,107.25
1171,Contra Costa,2/4/2020,104.79
1172,Del Norte,2/4/2020,97.13
1173,El Dorado,2/4/2020,91.62
1174,Fresno,2/4/2020,101.41
1175,Glenn,2/4/2020,101.29
1176,Humboldt,2/4/2020,95.62
1177,Imperial,2/4/2020,104.27
1178,Inyo,2/4/2020,84.29
1179,Kern,2/4/2020,106.3
1180,Kings,2/4/2020,94.55
1181,Lake,2/4/2020,101.28
1182,Lassen,2/4/2020,101.78
1183,Los Angeles,2/4/2020,106.08
1184,Madera,2/4/2020,94.75
1185,Marin,2/4/2020,102.44
1186,Mariposa,2/4/2020,87.63
1187,Mendocino,2/4/2020,102.19
1188,Merced,2/4/2020,102.12
1189,Mono,2/4/2020,83.76
1190,Monterey,2/4/2020,107.62
1191,Napa,2/4/2020,106.05
1192,Nevada,2/4/2020,87.81
1193,Orange,2/4/2020,106.4
1194,Placer,2/4/2020,102.35
1195,Riverside,2/4/2020,105.28
1196,Sacramento,2/4/2020,109.13
1197,San Benito,2/4/2020,94.93
1198,San Bernardino,2/4/2020,102.43
1199,San Diego,2/4/2020,113.06
1200,San Francisco,2/4/2020,91.91
1201,San Joaquin,2/4/2020,101.97
1202,San Luis Obispo,2/4/2020,100.65
1203,San Mateo,2/4/2020,98.27
1204,Santa Barbara,2/4/2020,101.91
1205,Santa Clara,2/4/2020,101.75
1206,Santa Cruz,2/4/2020,102.14
1207,Shasta,2/4/2020,102.92
1208,Siskiyou,2/4/2020,109.73
1209,Solano,2/4/2020,99.61
1210,Sonoma,2/4/2020,100.22
1211,Stanislaus,2/4/2020,100.61
1212,Sutter,2/4/2020,100.89
1213,Tehama,2/4/2020,109.73
1214,Tulare,2/4/2020,101.34
1215,Tuolumne,2/4/2020,96.25
1216,Ventura,2/4/2020,107.78
1217,Yolo,2/4/2020,102.79
1218,Yuba,2/4/2020,107.93
1219,Alameda,2/5/2020,105.89
1220,Amador,2/5/2020,108.35
1221,Butte,2/5/2020,117.56
1222,Calaveras,2/5/2020,98.43
1223,Colusa,2/5/2020,108.72
1224,Contra Costa,2/5/2020,106.94
1225,Del Norte,2/5/2020,110.53
1226,El Dorado,2/5/2020,94.5
1227,Fresno,2/5/2020,103.53
1228,Glenn,2/5/2020,98.34
1229,Humboldt,2/5/2020,96.37
1230,Imperial,2/5/2020,109.19
1231,Inyo,2/5/2020,91.18
1232,Kern,2/5/2020,108.94
1233,Kings,2/5/2020,99.92
1234,Lake,2/5/2020,112.4
1235,Lassen,2/5/2020,104.7
1236,Los Angeles,2/5/2020,111.25
1237,Madera,2/5/2020,101.27
1238,Marin,2/5/2020,109.78
1239,Mariposa,2/5/2020,87.81
1240,Mendocino,2/5/2020,105.44
1241,Merced,2/5/2020,103.57
1242,Mono,2/5/2020,88.61
1243,Monterey,2/5/2020,116.72
1244,Napa,2/5/2020,109.72
1245,Nevada,2/5/2020,89.19
1246,Orange,2/5/2020,108.92
1247,Placer,2/5/2020,103.59
1248,Riverside,2/5/2020,108.39
1249,Sacramento,2/5/2020,111.58
1250,San Benito,2/5/2020,99.12
1251,San Bernardino,2/5/2020,103.09
1252,San Diego,2/5/2020,115.7
1253,San Francisco,2/5/2020,94.28
1254,San Joaquin,2/5/2020,103.22
1255,San Luis Obispo,2/5/2020,105.62
1256,San Mateo,2/5/2020,100.01
1257,Santa Barbara,2/5/2020,105.87
1258,Santa Clara,2/5/2020,103.89
1259,Santa Cruz,2/5/2020,100.53
1260,Shasta,2/5/2020,105.2
1261,Siskiyou,2/5/2020,117.35
1262,Solano,2/5/2020,101.28
1263,Sonoma,2/5/2020,106.2
1264,Stanislaus,2/5/2020,101.24
1265,Sutter,2/5/2020,102.38
1266,Tehama,2/5/2020,116.13
1267,Tulare,2/5/2020,106.7
1268,Tuolumne,2/5/2020,98.67
1269,Ventura,2/5/2020,112.02
1270,Yolo,2/5/2020,105.25
1271,Yuba,2/5/2020,105.38
1272,Alameda,2/6/2020,114.38
1273,Amador,2/6/2020,118.53
1274,Butte,2/6/2020,124.42
1275,Calaveras,2/6/2020,105.72
1276,Colusa,2/6/2020,115.56
1277,Contra Costa,2/6/2020,111.87
1278,Del Norte,2/6/2020,103.76
1279,El Dorado,2/6/2020,98.62
1280,Fresno,2/6/2020,109.98
1281,Glenn,2/6/2020,101.87
1282,Humboldt,2/6/2020,104.3
1283,Imperial,2/6/2020,112.96
1284,Inyo,2/6/2020,123.7
1285,Kern,2/6/2020,116.22
1286,Kings,2/6/2020,101.08
1287,Lake,2/6/2020,111.35
1288,Lassen,2/6/2020,133.0
1289,Los Angeles,2/6/2020,116.39
1290,Madera,2/6/2020,100.6
1291,Marin,2/6/2020,112.42
1292,Mariposa,2/6/2020,86.91
1293,Mendocino,2/6/2020,111.41
1294,Merced,2/6/2020,108.59
1295,Mono,2/6/2020,124.53
1296,Monterey,2/6/2020,126.41
1297,Napa,2/6/2020,115.69
1298,Nevada,2/6/2020,95.1
1299,Orange,2/6/2020,115.18
1300,Placer,2/6/2020,108.25
1301,Riverside,2/6/2020,112.62
1302,Sacramento,2/6/2020,116.16
1303,San Benito,2/6/2020,106.0
1304,San Bernardino,2/6/2020,109.46
1305,San Diego,2/6/2020,120.24
1306,San Francisco,2/6/2020,100.93
1307,San Joaquin,2/6/2020,118.99
1308,San Luis Obispo,2/6/2020,117.5
1309,San Mateo,2/6/2020,108.86
1310,Santa Barbara,2/6/2020,114.76
1311,Santa Clara,2/6/2020,109.36
1312,Santa Cruz,2/6/2020,127.44
1313,Shasta,2/6/2020,111.93
1314,Siskiyou,2/6/2020,116.99
1315,Solano,2/6/2020,106.11
1316,Sonoma,2/6/2020,109.98
1317,Stanislaus,2/6/2020,105.44
1318,Sutter,2/6/2020,101.42
1319,Tehama,2/6/2020,112.51
1320,Tulare,2/6/2020,108.24
1321,Tuolumne,2/6/2020,106.54
1322,Ventura,2/6/2020,117.3
1323,Yolo,2/6/2020,113.63
1324,Yuba,2/6/2020,111.49
1325,Alameda,2/7/2020,127.46
1326,Amador,2/7/2020,133.18
1327,Butte,2/7/2020,140.19
1328,Calaveras,2/7/2020,125.1
1329,Colusa,2/7/2020,138.78
1330,Contra Costa,2/7/2020,122.49
1331,Del Norte,2/7/2020,131.37
1332,El Dorado,2/7/2020,133.29
1333,Fresno,2/7/2020,128.12
1334,Glenn,2/7/2020,138.16
1335,Humboldt,2/7/2020,119.25
1336,Imperial,2/7/2020,143.98
1337,Inyo,2/7/2020,173.65
1338,Kern,2/7/2020,141.15
1339,Kings,2/7/2020,126.04
1340,Lake,2/7/2020,125.1
1341,Lassen,2/7/2020,136.85
1342,Los Angeles,2/7/2020,131.96
1343,Madera,2/7/2020,127.95
1344,Marin,2/7/2020,129.16
1345,Mariposa,2/7/2020,96.18
1346,Mendocino,2/7/2020,128.05
1347,Merced,2/7/2020,138.51
1348,Mono,2/7/2020,210.33
1349,Monterey,2/7/2020,146.26
1350,Napa,2/7/2020,134.08
1351,Nevada,2/7/2020,122.99
1352,Orange,2/7/2020,130.48
1353,Placer,2/7/2020,131.02
1354,Riverside,2/7/2020,133.64
1355,Sacramento,2/7/2020,129.89
1356,San Benito,2/7/2020,135.72
1357,San Bernardino,2/7/2020,132.22
1358,San Diego,2/7/2020,133.4
1359,San Francisco,2/7/2020,114.78
1360,San Joaquin,2/7/2020,130.69
1361,San Luis Obispo,2/7/2020,151.02
1362,San Mateo,2/7/2020,116.57
1363,Santa Barbara,2/7/2020,134.97
1364,Santa Clara,2/7/2020,120.04
1365,Santa Cruz,2/7/2020,126.39
1366,Shasta,2/7/2020,127.46
1367,Siskiyou,2/7/2020,143.24
1368,Solano,2/7/2020,132.91
1369,Sonoma,2/7/2020,133.02
1370,Stanislaus,2/7/2020,123.97
1371,Sutter,2/7/2020,124.35
1372,Tehama,2/7/2020,131.62
1373,Tulare,2/7/2020,126.47
1374,Tuolumne,2/7/2020,128.11
1375,Ventura,2/7/2020,133.26
1376,Yolo,2/7/2020,143.98
1377,Yuba,2/7/2020,134.06
1378,Alameda,2/8/2020,120.65
1379,Amador,2/8/2020,165.41
1380,Butte,2/8/2020,137.92
1381,Calaveras,2/8/2020,136.43
1382,Colusa,2/8/2020,141.26
1383,Contra Costa,2/8/2020,118.43
1384,Del Norte,2/8/2020,152.8
1385,El Dorado,2/8/2020,146.38
1386,Fresno,2/8/2020,122.03
1387,Glenn,2/8/2020,138.16
1388,Humboldt,2/8/2020,125.8
1389,Imperial,2/8/2020,136.4
1390,Inyo,2/8/2020,131.5
1391,Kern,2/8/2020,130.18
1392,Kings,2/8/2020,118.69
1393,Lake,2/8/2020,127.86
1394,Lassen,2/8/2020,138.2
1395,Los Angeles,2/8/2020,126.04
1396,Madera,2/8/2020,130.54
1397,Marin,2/8/2020,132.48
1398,Mariposa,2/8/2020,144.2
1399,Mendocino,2/8/2020,123.27
1400,Merced,2/8/2020,132.81
1401,Mono,2/8/2020,229.09
1402,Monterey,2/8/2020,147.19
1403,Napa,2/8/2020,145.59
1404,Nevada,2/8/2020,135.85
1405,Orange,2/8/2020,128.6
1406,Placer,2/8/2020,132.3
1407,Riverside,2/8/2020,134.15
1408,Sacramento,2/8/2020,118.62
1409,San Benito,2/8/2020,127.37
1410,San Bernardino,2/8/2020,122.58
1411,San Diego,2/8/2020,127.54
1412,San Francisco,2/8/2020,130.45
1413,San Joaquin,2/8/2020,123.28
1414,San Luis Obispo,2/8/2020,166.9
1415,San Mateo,2/8/2020,106.04
1416,Santa Barbara,2/8/2020,145.04
1417,Santa Clara,2/8/2020,107.21
1418,Santa Cruz,2/8/2020,128.52
1419,Shasta,2/8/2020,119.91
1420,Siskiyou,2/8/2020,144.51
1421,Solano,2/8/2020,133.26
1422,Sonoma,2/8/2020,123.42
1423,Stanislaus,2/8/2020,114.98
1424,Sutter,2/8/2020,119.83
1425,Tehama,2/8/2020,132.47
1426,Tulare,2/8/2020,126.56
1427,Tuolumne,2/8/2020,150.52
1428,Ventura,2/8/2020,133.18
1429,Yolo,2/8/2020,120.96
1430,Yuba,2/8/2020,127.64
1431,Alameda,2/9/2020,97.3
1432,Amador,2/9/2020,147.86
1433,Butte,2/9/2020,105.07
1434,Calaveras,2/9/2020,121.83
1435,Colusa,2/9/2020,115.67
1436,Contra Costa,2/9/2020,87.32
1437,Del Norte,2/9/2020,137.33
1438,El Dorado,2/9/2020,140.43
1439,Fresno,2/9/2020,92.27
1440,Glenn,2/9/2020,111.09
1441,Humboldt,2/9/2020,105.36
1442,Imperial,2/9/2020,115.87
1443,Inyo,2/9/2020,193.04
1444,Kern,2/9/2020,104.16
1445,Kings,2/9/2020,103.64
1446,Lake,2/9/2020,100.89
1447,Lassen,2/9/2020,108.55
1448,Los Angeles,2/9/2020,90.46
1449,Madera,2/9/2020,108.76
1450,Marin,2/9/2020,98.5
1451,Mariposa,2/9/2020,160.82
1452,Mendocino,2/9/2020,108.38
1453,Merced,2/9/2020,108.34
1454,Mono,2/9/2020,213.69
1455,Monterey,2/9/2020,126.49
1456,Napa,2/9/2020,112.82
1457,Nevada,2/9/2020,123.56
1458,Orange,2/9/2020,89.63
1459,Placer,2/9/2020,105.46
1460,Riverside,2/9/2020,98.47
1461,Sacramento,2/9/2020,91.97
1462,San Benito,2/9/2020,103.42
1463,San Bernardino,2/9/2020,96.33
1464,San Diego,2/9/2020,89.51
1465,San Francisco,2/9/2020,97.19
1466,San Joaquin,2/9/2020,96.83
1467,San Luis Obispo,2/9/2020,142.22
1468,San Mateo,2/9/2020,83.23
1469,Santa Barbara,2/9/2020,115.17
1470,Santa Clara,2/9/2020,82.86
1471,Santa Cruz,2/9/2020,145.34
1472,Shasta,2/9/2020,90.13
1473,Siskiyou,2/9/2020,128.71
1474,Solano,2/9/2020,107.51
1475,Sonoma,2/9/2020,96.13
1476,Stanislaus,2/9/2020,88.61
1477,Sutter,2/9/2020,94.85
1478,Tehama,2/9/2020,106.56
1479,Tulare,2/9/2020,96.1
1480,Tuolumne,2/9/2020,131.8
1481,Ventura,2/9/2020,97.57
1482,Yolo,2/9/2020,106.84
1483,Yuba,2/9/2020,101.75
1484,Alameda,2/10/2020,105.01
1485,Amador,2/10/2020,122.84
1486,Butte,2/10/2020,117.56
1487,Calaveras,2/10/2020,109.8
