County,Date,Index
Tulare,5/29/2020,151.87
Tuolumne,5/29/2020,153.1
Ventura,5/29/2020,121.01
Yolo,5/29/2020,106.57
Yuba,5/29/2020,161.06
Alameda,5/30/2020,80.35
Amador,5/30/2020,137.82
Butte,5/30/2020,121.82
Calaveras,5/30/2020,161.3
Colusa,5/30/2020,154.65
Contra Costa,5/30/2020,94.47
Del Norte,5/30/2020,164.87
El Dorado,5/30/2020,115.16
Fresno,5/30/2020,120.91
Glenn,5/30/2020,149.95
Humboldt,5/30/2020,119.28
Imperial,5/30/2020,118.27
Inyo,5/30/2020,107.38
Kern,5/30/2020,142.87
Kings,5/30/2020,141.82
Lake,5/30/2020,122.84
Lassen,5/30/2020,183.61
Los Angeles,5/30/2020,87.58
Madera,5/30/2020,147.42
Marin,5/30/2020,83.2
Mariposa,5/30/2020,67.21
Mendocino,5/30/2020,115.96
Merced,5/30/2020,137.95
Mono,5/30/2020,123.56
Monterey,5/30/2020,119
Napa,5/30/2020,89.71
Nevada,5/30/2020,106.6
Orange,5/30/2020,97.73
Placer,5/30/2020,121.46
Riverside,5/30/2020,114.02
Sacramento,5/30/2020,106.59
San Benito,5/30/2020,128.9
San Bernardino,5/30/2020,121.73
San Diego,5/30/2020,104.19
San Francisco,5/30/2020,63.87
San Joaquin,5/30/2020,125.21
San Luis Obispo,5/30/2020,174.65
San Mateo,5/30/2020,68.03
Santa Barbara,5/30/2020,127.58
Santa Clara,5/30/2020,73.17
Santa Cruz,5/30/2020,88.35
Shasta,5/30/2020,140.84
Siskiyou,5/30/2020,237.64
Solano,5/30/2020,112.69
Sonoma,5/30/2020,93.36
Stanislaus,5/30/2020,122.97
Sutter,5/30/2020,124.02
Tehama,5/30/2020,160.25
Tulare,5/30/2020,133.87
Tuolumne,5/30/2020,158.86
Ventura,5/30/2020,121.45
Yolo,5/30/2020,95.11
Yuba,5/30/2020,150.01
Alameda,5/31/2020,75.73
Amador,5/31/2020,141.55
Butte,5/31/2020,106.32
Calaveras,5/31/2020,153.09
Colusa,5/31/2020,159.09
Contra Costa,5/31/2020,86.23
Del Norte,5/31/2020,159.2
El Dorado,5/31/2020,117.11
Fresno,5/31/2020,100.88
Glenn,5/31/2020,155.27
Humboldt,5/31/2020,116.07
Imperial,5/31/2020,99.07
Inyo,5/31/2020,117.71
Kern,5/31/2020,120.78
Kings,5/31/2020,119.8
Lake,5/31/2020,120.18
Lassen,5/31/2020,176.91
Los Angeles,5/31/2020,64
Madera,5/31/2020,117.9
Marin,5/31/2020,75.62
Mariposa,5/31/2020,66.17
Mendocino,5/31/2020,111.19
Merced,5/31/2020,119.41
Mono,5/31/2020,119.27
Monterey,5/31/2020,107.52
Napa,5/31/2020,83.57
Nevada,5/31/2020,111.11
Orange,5/31/2020,76.15
Placer,5/31/2020,106.54
Riverside,5/31/2020,91.11
Sacramento,5/31/2020,90.47
San Benito,5/31/2020,111.56
San Bernardino,5/31/2020,97.41
San Diego,5/31/2020,84.29
San Francisco,5/31/2020,51.86
San Joaquin,5/31/2020,99.34
San Luis Obispo,5/31/2020,149.99
San Mateo,5/31/2020,59.01
Santa Barbara,5/31/2020,107.16
Santa Clara,5/31/2020,60.73
Santa Cruz,5/31/2020,85.4
Shasta,5/31/2020,135.05
Siskiyou,5/31/2020,219.24
Solano,5/31/2020,97.75
Sonoma,5/31/2020,79.13
Stanislaus,5/31/2020,100.96
Sutter,5/31/2020,113.52
Tehama,5/31/2020,165.93
Tulare,5/31/2020,105.53
Tuolumne,5/31/2020,155.44
Ventura,5/31/2020,102.95
Yolo,5/31/2020,84.46
Yuba,5/31/2020,150.21
Alameda,6/1/2020,81.33
Amador,6/1/2020,124.76
Butte,6/1/2020,132.96
Calaveras,6/1/2020,140.49
Colusa,6/1/2020,140.56
Contra Costa,6/1/2020,95.14
Del Norte,6/1/2020,146.17
El Dorado,6/1/2020,109.93
Fresno,6/1/2020,117.47
Glenn,6/1/2020,139.6
Humboldt,6/1/2020,126.36
Imperial,6/1/2020,104.3
Inyo,6/1/2020,101.69
Kern,6/1/2020,129.83
Kings,6/1/2020,130.17
Lake,6/1/2020,133.28
Lassen,6/1/2020,193.87
Los Angeles,6/1/2020,68.08
Madera,6/1/2020,120.31
Marin,6/1/2020,81.6
Mariposa,6/1/2020,58.5
Mendocino,6/1/2020,117.48
Merced,6/1/2020,124.51
Mono,6/1/2020,99.19
Monterey,6/1/2020,106.24
Napa,6/1/2020,91.34
Nevada,6/1/2020,116.65
Orange,6/1/2020,80.28
Placer,6/1/2020,114.26
Riverside,6/1/2020,95.44
Sacramento,6/1/2020,97.94
San Benito,6/1/2020,115.49
San Bernardino,6/1/2020,97.02
San Diego,6/1/2020,87.2
San Francisco,6/1/2020,53.64
San Joaquin,6/1/2020,119.31
San Luis Obispo,6/1/2020,133.74
San Mateo,6/1/2020,68.29
Santa Barbara,6/1/2020,100.59
Santa Clara,6/1/2020,68.98
Santa Cruz,6/1/2020,82.74
Shasta,6/1/2020,148.42
Siskiyou,6/1/2020,210.2
Solano,6/1/2020,110.75
Sonoma,6/1/2020,95.12
Stanislaus,6/1/2020,120.5
Sutter,6/1/2020,131.17
Tehama,6/1/2020,152.32
Tulare,6/1/2020,128.07
Tuolumne,6/1/2020,149.99
Ventura,6/1/2020,100.12
Yolo,6/1/2020,89.78
Yuba,6/1/2020,136.27
Alameda,6/2/2020,77
Amador,6/2/2020,126.17
Butte,6/2/2020,135.54
Calaveras,6/2/2020,134.25
Colusa,6/2/2020,129.74
Contra Costa,6/2/2020,90.5
Del Norte,6/2/2020,164.8
El Dorado,6/2/2020,110.03
Fresno,6/2/2020,117.08
Glenn,6/2/2020,136.59
Humboldt,6/2/2020,130.24
Imperial,6/2/2020,101.51
Inyo,6/2/2020,96.75
Kern,6/2/2020,127.61
Kings,6/2/2020,124.62
Lake,6/2/2020,134.4
Lassen,6/2/2020,183.75
Los Angeles,6/2/2020,71.6
Madera,6/2/2020,121.93
Marin,6/2/2020,88.14
Mariposa,6/2/2020,59.22
Mendocino,6/2/2020,126.38
Merced,6/2/2020,119.38
Mono,6/2/2020,89.54
Monterey,6/2/2020,113.15
Napa,6/2/2020,96.42
Nevada,6/2/2020,117.75
Orange,6/2/2020,81.5
Placer,6/2/2020,114.91
Riverside,6/2/2020,97.06
Sacramento,6/2/2020,98.25
San Benito,6/2/2020,119.61
San Bernardino,6/2/2020,96.37
San Diego,6/2/2020,87.45
San Francisco,6/2/2020,55.47
San Joaquin,6/2/2020,119.01
San Luis Obispo,6/2/2020,120.12
San Mateo,6/2/2020,69.74
Santa Barbara,6/2/2020,102.45
Santa Clara,6/2/2020,70.6
Santa Cruz,6/2/2020,88.21
Shasta,6/2/2020,138.42
Siskiyou,6/2/2020,199.2
Solano,6/2/2020,105.33
Sonoma,6/2/2020,97.42
Stanislaus,6/2/2020,114.92
Sutter,6/2/2020,136.88
Tehama,6/2/2020,149.23
Tulare,6/2/2020,130.8
Tuolumne,6/2/2020,138.29
Ventura,6/2/2020,102.14
Yolo,6/2/2020,89.83
Yuba,6/2/2020,133.18
Alameda,6/3/2020,80.61
Amador,6/3/2020,137.54
Butte,6/3/2020,136.78
Calaveras,6/3/2020,141.17
Colusa,6/3/2020,133.96
Contra Costa,6/3/2020,94.41
Del Norte,6/3/2020,163.99
El Dorado,6/3/2020,116.12
Fresno,6/3/2020,122.39
Glenn,6/3/2020,133.06
Humboldt,6/3/2020,135.22
Imperial,6/3/2020,104.86
Inyo,6/3/2020,110.75
Kern,6/3/2020,132.2
Kings,6/3/2020,132.17
Lake,6/3/2020,138.96
Lassen,6/3/2020,203.42
Los Angeles,6/3/2020,78.93
Madera,6/3/2020,126.25
Marin,6/3/2020,94.41
Mariposa,6/3/2020,66.22
Mendocino,6/3/2020,124.01
Merced,6/3/2020,124.92
Mono,6/3/2020,96.23
Monterey,6/3/2020,115.99
Napa,6/3/2020,98.4
Nevada,6/3/2020,127.41
Orange,6/3/2020,88.96
Placer,6/3/2020,118.96
Riverside,6/3/2020,104.47
Sacramento,6/3/2020,101.11
San Benito,6/3/2020,125.52
San Bernardino,6/3/2020,104.76
San Diego,6/3/2020,91
San Francisco,6/3/2020,68.34
San Joaquin,6/3/2020,120.02
San Luis Obispo,6/3/2020,129.24
San Mateo,6/3/2020,74.31
Santa Barbara,6/3/2020,106.98
Santa Clara,6/3/2020,73.98
Santa Cruz,6/3/2020,106.44
Shasta,6/3/2020,149.45
Siskiyou,6/3/2020,195.81
Solano,6/3/2020,103.85
Sonoma,6/3/2020,98.55
Stanislaus,6/3/2020,117.38
Sutter,6/3/2020,135.04
Tehama,6/3/2020,141.19
Tulare,6/3/2020,134.12
Tuolumne,6/3/2020,147.14
Ventura,6/3/2020,108
Yolo,6/3/2020,93.78
Yuba,6/3/2020,142.45
Alameda,6/4/2020,85.44
Amador,6/4/2020,135.98
Butte,6/4/2020,147.59
Calaveras,6/4/2020,146.75
Colusa,6/4/2020,152.77
Contra Costa,6/4/2020,99.85
Del Norte,6/4/2020,163.7
El Dorado,6/4/2020,124.68
Fresno,6/4/2020,126.06
Glenn,6/4/2020,143.5
Humboldt,6/4/2020,138.37
Imperial,6/4/2020,121
Inyo,6/4/2020,121.36
Kern,6/4/2020,138.89
Kings,6/4/2020,136.98
Lake,6/4/2020,158.36
Lassen,6/4/2020,204.21
Los Angeles,6/4/2020,81.13
Madera,6/4/2020,128.2
Marin,6/4/2020,96.44
Mariposa,6/4/2020,67.21
Mendocino,6/4/2020,129.9
Merced,6/4/2020,128
Mono,6/4/2020,118.11
Monterey,6/4/2020,117.15
Napa,6/4/2020,102.45
Nevada,6/4/2020,133.67
Orange,6/4/2020,90.62
Placer,6/4/2020,125.19
Riverside,6/4/2020,108.05
Sacramento,6/4/2020,105.67
San Benito,6/4/2020,123.69
San Bernardino,6/4/2020,110.3
San Diego,6/4/2020,93.48
San Francisco,6/4/2020,61.48
San Joaquin,6/4/2020,123.43
San Luis Obispo,6/4/2020,138.46
San Mateo,6/4/2020,74.1
Santa Barbara,6/4/2020,110.22
Santa Clara,6/4/2020,78.19
Santa Cruz,6/4/2020,101.11
Shasta,6/4/2020,154.43
Siskiyou,6/4/2020,228.35
Solano,6/4/2020,109.55
Sonoma,6/4/2020,104.77
Stanislaus,6/4/2020,119.37
Sutter,6/4/2020,136.66
Tehama,6/4/2020,168.63
Tulare,6/4/2020,138.41
Tuolumne,6/4/2020,163.31
Ventura,6/4/2020,110.24
Yolo,6/4/2020,98.22
Yuba,6/4/2020,153.59
Alameda,6/5/2020,95.69
Amador,6/5/2020,166.57
Butte,6/5/2020,157.51
Calaveras,6/5/2020,168.09
Colusa,6/5/2020,175.63
Contra Costa,6/5/2020,109.54
Del Norte,6/5/2020,181.15
El Dorado,6/5/2020,147.42
Fresno,6/5/2020,141.95
Glenn,6/5/2020,193.58
Humboldt,6/5/2020,141.77
Imperial,6/5/2020,142.01
Inyo,6/5/2020,153.95
Kern,6/5/2020,158.15
Kings,6/5/2020,151.38
Lake,6/5/2020,166.93
Lassen,6/5/2020,256.38
Los Angeles,6/5/2020,90.96
Madera,6/5/2020,156.54
Marin,6/5/2020,103.9
Mariposa,6/5/2020,74.03
Mendocino,6/5/2020,142.07
Merced,6/5/2020,151.93
Mono,6/5/2020,145.13
Monterey,6/5/2020,132.83
Napa,6/5/2020,114.31
Nevada,6/5/2020,148.23
Orange,6/5/2020,101.67
Placer,6/5/2020,141.16
Riverside,6/5/2020,122.96
Sacramento,6/5/2020,121.86
San Benito,6/5/2020,143.79
San Bernardino,6/5/2020,133.96
San Diego,6/5/2020,103.47
San Francisco,6/5/2020,68.33
San Joaquin,6/5/2020,146.78
San Luis Obispo,6/5/2020,160.84
San Mateo,6/5/2020,80.9
Santa Barbara,6/5/2020,125.74
Santa Clara,6/5/2020,88.68
Santa Cruz,6/5/2020,107.68
Shasta,6/5/2020,173.06
Siskiyou,6/5/2020,241.38
Solano,6/5/2020,126.5
Sonoma,6/5/2020,114.58
Stanislaus,6/5/2020,136.93
Sutter,6/5/2020,154.55
Tehama,6/5/2020,205.05
Tulare,6/5/2020,154.01
Tuolumne,6/5/2020,181.07
Ventura,6/5/2020,124.47
Yolo,6/5/2020,112.46
Yuba,6/5/2020,175.49
Alameda,6/6/2020,87.19
Amador,6/6/2020,179.25
Butte,6/6/2020,141.53
Calaveras,6/6/2020,205.99
Colusa,6/6/2020,160.37
Contra Costa,6/6/2020,108.08
Del Norte,6/6/2020,256.55
El Dorado,6/6/2020,157.27
Fresno,6/6/2020,129.49
Glenn,6/6/2020,168.36
Humboldt,6/6/2020,138.76
Imperial,6/6/2020,123.13
Inyo,6/6/2020,149.42
Kern,6/6/2020,151.91
Kings,6/6/2020,151.33
Lake,6/6/2020,160.16
Lassen,6/6/2020,251.82
Los Angeles,6/6/2020,87.55
Madera,6/6/2020,153.43
Marin,6/6/2020,108.31
Mariposa,6/6/2020,83.17
Mendocino,6/6/2020,139.31
Merced,6/6/2020,153.48
Mono,6/6/2020,171.43
Monterey,6/6/2020,148.09
Napa,6/6/2020,119.24
Nevada,6/6/2020,147.24
Orange,6/6/2020,98.62
Placer,6/6/2020,140.29
Riverside,6/6/2020,118.03
Sacramento,6/6/2020,119.32
San Benito,6/6/2020,146.43
San Bernardino,6/6/2020,123.45
San Diego,6/6/2020,104.9
San Francisco,6/6/2020,68.95
San Joaquin,6/6/2020,133.91
San Luis Obispo,6/6/2020,187.38
San Mateo,6/6/2020,78.47
Santa Barbara,6/6/2020,134.88
Santa Clara,6/6/2020,82.34
Santa Cruz,6/6/2020,126.85
Shasta,6/6/2020,163.42
Siskiyou,6/6/2020,276.72
Solano,6/6/2020,129.85
Sonoma,6/6/2020,111.85
Stanislaus,6/6/2020,131.07
Sutter,6/6/2020,150.24
Tehama,6/6/2020,177.75
Tulare,6/6/2020,143.61
Tuolumne,6/6/2020,198.05
Ventura,6/6/2020,126.19
Yolo,6/6/2020,103.81
Yuba,6/6/2020,183.92
Alameda,6/7/2020,71.43
Amador,6/7/2020,167.15
Butte,6/7/2020,117.85
Calaveras,6/7/2020,167.02
Colusa,6/7/2020,171.87
Contra Costa,6/7/2020,88.97
Del Norte,6/7/2020,203.09
El Dorado,6/7/2020,135.83
Fresno,6/7/2020,106.04
Glenn,6/7/2020,168.91
Humboldt,6/7/2020,129.35
Imperial,6/7/2020,114.87
Inyo,6/7/2020,163.72
Kern,6/7/2020,131.77
Kings,6/7/2020,126.79
Lake,6/7/2020,138.02
Lassen,6/7/2020,230.79
Los Angeles,6/7/2020,75.91
Madera,6/7/2020,130.21
Marin,6/7/2020,90.44
Mariposa,6/7/2020,96.05
Mendocino,6/7/2020,127.02
Merced,6/7/2020,126.65
Mono,6/7/2020,159.45
Monterey,6/7/2020,124.45
Napa,6/7/2020,105.56
Nevada,6/7/2020,125.34
Orange,6/7/2020,82.57
Placer,6/7/2020,119.29
Riverside,6/7/2020,100.28
Sacramento,6/7/2020,94.8
San Benito,6/7/2020,117.47
San Bernardino,6/7/2020,108.1
San Diego,6/7/2020,88.09
San Francisco,6/7/2020,57.89
San Joaquin,6/7/2020,108.21
San Luis Obispo,6/7/2020,165.97
San Mateo,6/7/2020,66.84
Santa Barbara,6/7/2020,123.12
Santa Clara,6/7/2020,68.69
Santa Cruz,6/7/2020,112.3
Shasta,6/7/2020,141.81
Siskiyou,6/7/2020,263.94
Solano,6/7/2020,106.95
Sonoma,6/7/2020,92.47
Stanislaus,6/7/2020,107.15
Sutter,6/7/2020,115.89
Tehama,6/7/2020,170.61
Tulare,6/7/2020,120.7
Tuolumne,6/7/2020,175.44
Ventura,6/7/2020,111.8
Yolo,6/7/2020,89.63
Yuba,6/7/2020,157.73
Alameda,6/8/2020,84.17
Amador,6/8/2020,149.62
Butte,6/8/2020,140.13
Calaveras,6/8/2020,147.23
Colusa,6/8/2020,144.15
Contra Costa,6/8/2020,103.77
Del Norte,6/8/2020,187.41
El Dorado,6/8/2020,127.97
Fresno,6/8/2020,125.12
Glenn,6/8/2020,154.84
Humboldt,6/8/2020,147.64
Imperial,6/8/2020,113.69
Inyo,6/8/2020,119.43
Kern,6/8/2020,139.97
Kings,6/8/2020,137.27
Lake,6/8/2020,150.49
Lassen,6/8/2020,200.43
Los Angeles,6/8/2020,83.77
Madera,6/8/2020,139.95
Marin,6/8/2020,96.17
Mariposa,6/8/2020,99.82
Mendocino,6/8/2020,133.7
Merced,6/8/2020,136.19
Mono,6/8/2020,134.35
Monterey,6/8/2020,122.15
Napa,6/8/2020,103.85
Nevada,6/8/2020,131.78
Orange,6/8/2020,91.99
Placer,6/8/2020,126.4
Riverside,6/8/2020,108.02
Sacramento,6/8/2020,107.16
San Benito,6/8/2020,124.41
San Bernardino,6/8/2020,111.53
San Diego,6/8/2020,95.23
San Francisco,6/8/2020,61.36
San Joaquin,6/8/2020,125.85
San Luis Obispo,6/8/2020,141.67
San Mateo,6/8/2020,72.49
Santa Barbara,6/8/2020,113.88
Santa Clara,6/8/2020,78.45
Santa Cruz,6/8/2020,101.17
Shasta,6/8/2020,160.64
Siskiyou,6/8/2020,235.39
Solano,6/8/2020,115.02
Sonoma,6/8/2020,104.56
Stanislaus,6/8/2020,123.48
Sutter,6/8/2020,135.35
Tehama,6/8/2020,159.96
Tulare,6/8/2020,140.12
Tuolumne,6/8/2020,167.85
Ventura,6/8/2020,110.05
Yolo,6/8/2020,97.79
Yuba,6/8/2020,151.66
Alameda,6/9/2020,87.73
Amador,6/9/2020,144.81
Butte,6/9/2020,144.75
Calaveras,6/9/2020,151.23
Colusa,6/9/2020,140.88
Contra Costa,6/9/2020,105.44
Del Norte,6/9/2020,198.82
El Dorado,6/9/2020,135.6
Fresno,6/9/2020,126.17
Glenn,6/9/2020,148.33
Humboldt,6/9/2020,140.76
Imperial,6/9/2020,113.55
Inyo,6/9/2020,114.28
Kern,6/9/2020,141.03
Kings,6/9/2020,136.16
Lake,6/9/2020,155.47
Lassen,6/9/2020,235.71
Los Angeles,6/9/2020,87.7
Madera,6/9/2020,147.62
Marin,6/9/2020,102.34
Mariposa,6/9/2020,131.8
Mendocino,6/9/2020,138.47
Merced,6/9/2020,128.85
Mono,6/9/2020,128.76
Monterey,6/9/2020,127.49
Napa,6/9/2020,112.53
Nevada,6/9/2020,132.92
Orange,6/9/2020,98.26
Placer,6/9/2020,128.32
Riverside,6/9/2020,108.46
Sacramento,6/9/2020,110.58
San Benito,6/9/2020,125.72
San Bernardino,6/9/2020,114.23
San Diego,6/9/2020,98.92
San Francisco,6/9/2020,65.68
San Joaquin,6/9/2020,127.13
San Luis Obispo,6/9/2020,143.71
San Mateo,6/9/2020,76.34
Santa Barbara,6/9/2020,118.52
Santa Clara,6/9/2020,80.82
Santa Cruz,6/9/2020,107.7
Shasta,6/9/2020,158.26
Siskiyou,6/9/2020,228.74
Solano,6/9/2020,113.19
Sonoma,6/9/2020,107.54
Stanislaus,6/9/2020,124.48
Sutter,6/9/2020,140.16
Tehama,6/9/2020,166.29
Tulare,6/9/2020,138.21
Tuolumne,6/9/2020,169.33
Ventura,6/9/2020,116.42
Yolo,6/9/2020,101.22
Yuba,6/9/2020,150.58
Alameda,6/10/2020,89.76
Amador,6/10/2020,147.98
Butte,6/10/2020,194.73
Calaveras,6/10/2020,155.86
Colusa,6/10/2020,143.8
Contra Costa,6/10/2020,105.16
Del Norte,6/10/2020,184.54
El Dorado,6/10/2020,138.95
Fresno,6/10/2020,128.7
Glenn,6/10/2020,159.48
Humboldt,6/10/2020,150.38
Imperial,6/10/2020,112.45
Inyo,6/10/2020,127.48
Kern,6/10/2020,141.73
Kings,6/10/2020,134.34
Lake,6/10/2020,158.07
Lassen,6/10/2020,209.91
Los Angeles,6/10/2020,91.43
Madera,6/10/2020,137.27
Marin,6/10/2020,104.43
Mariposa,6/10/2020,121.18
Mendocino,6/10/2020,138.03
Merced,6/10/2020,133.1
Mono,6/10/2020,135.4
Monterey,6/10/2020,128.17
Napa,6/10/2020,113.94
Nevada,6/10/2020,140.42
Orange,6/10/2020,101.34
Placer,6/10/2020,134.14
Riverside,6/10/2020,110.54
Sacramento,6/10/2020,109.82
San Benito,6/10/2020,128.49
San Bernardino,6/10/2020,115.67
San Diego,6/10/2020,99.98
San Francisco,6/10/2020,66.15
San Joaquin,6/10/2020,126.36
San Luis Obispo,6/10/2020,148.79
San Mateo,6/10/2020,78.46
Santa Barbara,6/10/2020,121.13
Santa Clara,6/10/2020,83.15
Santa Cruz,6/10/2020,123.09
Shasta,6/10/2020,158.01
Siskiyou,6/10/2020,242.41
Solano,6/10/2020,116.79
Sonoma,6/10/2020,110.06
Stanislaus,6/10/2020,124.97
Sutter,6/10/2020,143.27
Tehama,6/10/2020,167.51
Tulare,6/10/2020,139.64
Tuolumne,6/10/2020,178.43
Ventura,6/10/2020,121.83
Yolo,6/10/2020,106.02
Yuba,6/10/2020,152.14
Alameda,6/11/2020,90.45
Amador,6/11/2020,149.14
Butte,6/11/2020,146.94
Calaveras,6/11/2020,157.01
Colusa,6/11/2020,168.38
Contra Costa,6/11/2020,109.01
Del Norte,6/11/2020,196.76
El Dorado,6/11/2020,145.31
Fresno,6/11/2020,133.18
Glenn,6/11/2020,164.15
Humboldt,6/11/2020,156.48
Imperial,6/11/2020,118.1
Inyo,6/11/2020,150.14
Kern,6/11/2020,149.73
Kings,6/11/2020,144.65
Lake,6/11/2020,159.87
Lassen,6/11/2020,250.96
Los Angeles,6/11/2020,92.89
Madera,6/11/2020,142.2
Marin,6/11/2020,104.56
Mariposa,6/11/2020,139.46
Mendocino,6/11/2020,145.53
Merced,6/11/2020,137.99
Mono,6/11/2020,154.03
Monterey,6/11/2020,132.97
Napa,6/11/2020,115.14
Nevada,6/11/2020,148.07
Orange,6/11/2020,105.57
Placer,6/11/2020,134.15
Riverside,6/11/2020,114.92
Sacramento,6/11/2020,113.05
San Benito,6/11/2020,132.81
San Bernardino,6/11/2020,120.38
San Diego,6/11/2020,103.46
San Francisco,6/11/2020,70
San Joaquin,6/11/2020,128.03
San Luis Obispo,6/11/2020,166.95
San Mateo,6/11/2020,79.65
Santa Barbara,6/11/2020,129.96
Santa Clara,6/11/2020,84.1
Santa Cruz,6/11/2020,115.47
Shasta,6/11/2020,171.91
Siskiyou,6/11/2020,267.54
Solano,6/11/2020,120.99
Sonoma,6/11/2020,111.42
Stanislaus,6/11/2020,131.53
Sutter,6/11/2020,141.28
Tehama,6/11/2020,185.97
Tulare,6/11/2020,146.19
Tuolumne,6/11/2020,180.15
Ventura,6/11/2020,122.3
Yolo,6/11/2020,110.28
Yuba,6/11/2020,148.45
Alameda,6/12/2020,104.26
Amador,6/12/2020,176.65
Butte,6/12/2020,155.28
Calaveras,6/12/2020,177.96
Colusa,6/12/2020,195.37
Contra Costa,6/12/2020,120.49
Del Norte,6/12/2020,227.76
El Dorado,6/12/2020,172.63
Fresno,6/12/2020,150.55
Glenn,6/12/2020,207.65
Humboldt,6/12/2020,159.27
Imperial,6/12/2020,142.68
Inyo,6/12/2020,193.15
Kern,6/12/2020,171.7
Kings,6/12/2020,169.11
Lake,6/12/2020,181.88
Lassen,6/12/2020,277.76
Los Angeles,6/12/2020,106.07
Madera,6/12/2020,166.84
Marin,6/12/2020,112.2
Mariposa,6/12/2020,151.68
Mendocino,6/12/2020,158.46
Merced,6/12/2020,166.07
Mono,6/12/2020,201.46
Monterey,6/12/2020,154.59
Napa,6/12/2020,133.72
Nevada,6/12/2020,166.13
Orange,6/12/2020,117.29
Placer,6/12/2020,150.43
Riverside,6/12/2020,133.16
Sacramento,6/12/2020,128.43
San Benito,6/12/2020,160.86
San Bernardino,6/12/2020,146.53
San Diego,6/12/2020,118.66
San Francisco,6/12/2020,76.58
San Joaquin,6/12/2020,147.64
San Luis Obispo,6/12/2020,201.14
San Mateo,6/12/2020,86.56
Santa Barbara,6/12/2020,154.96
Santa Clara,6/12/2020,95.33
Santa Cruz,6/12/2020,123.02
Shasta,6/12/2020,192.88
Siskiyou,6/12/2020,315.38
Solano,6/12/2020,144.47
Sonoma,6/12/2020,122.07
Stanislaus,6/12/2020,143.76
Sutter,6/12/2020,158.46
Tehama,6/12/2020,210.82
Tulare,6/12/2020,169.74
Tuolumne,6/12/2020,206.86
Ventura,6/12/2020,142.02
Yolo,6/12/2020,129.31
Yuba,6/12/2020,166.37
Alameda,6/13/2020,93.72
Amador,6/13/2020,201.34
Butte,6/13/2020,143.59
Calaveras,6/13/2020,199.86
Colusa,6/13/2020,194.49
Contra Costa,6/13/2020,114.43
Del Norte,6/13/2020,256.7
El Dorado,6/13/2020,189.45
Fresno,6/13/2020,136.64
Glenn,6/13/2020,187.93
Humboldt,6/13/2020,163.71
Imperial,6/13/2020,121.12
Inyo,6/13/2020,175.86
Kern,6/13/2020,160.53
Kings,6/13/2020,159.35
Lake,6/13/2020,170.57
Lassen,6/13/2020,286.17
Los Angeles,6/13/2020,99.9
Madera,6/13/2020,171.29
Marin,6/13/2020,117.51
Mariposa,6/13/2020,193.08
Mendocino,6/13/2020,171.91
Merced,6/13/2020,161.23
Mono,6/13/2020,234.21
Monterey,6/13/2020,173.13
Napa,6/13/2020,145.29
Nevada,6/13/2020,168.77
Orange,6/13/2020,113.31
Placer,6/13/2020,150.64
Riverside,6/13/2020,130.03
Sacramento,6/13/2020,129.87
San Benito,6/13/2020,179.81
San Bernardino,6/13/2020,139.25
San Diego,6/13/2020,117.77
San Francisco,6/13/2020,76.33
San Joaquin,6/13/2020,139.87
San Luis Obispo,6/13/2020,231.13
San Mateo,6/13/2020,85.59
Santa Barbara,6/13/2020,162.49
Santa Clara,6/13/2020,90.14
Santa Cruz,6/13/2020,144.92
Shasta,6/13/2020,185.95
Siskiyou,6/13/2020,318.51
Solano,6/13/2020,145.22
Sonoma,6/13/2020,119.08
Stanislaus,6/13/2020,137.74
Sutter,6/13/2020,151.12
Tehama,6/13/2020,201.6
Tulare,6/13/2020,158.85
Tuolumne,6/13/2020,246.94
Ventura,6/13/2020,143.05
Yolo,6/13/2020,126.46
Yuba,6/13/2020,170.58
Alameda,6/14/2020,78.65
Amador,6/14/2020,193.37
Butte,6/14/2020,125.28
Calaveras,6/14/2020,217.07
Colusa,6/14/2020,195.91
Contra Costa,6/14/2020,96.31
Del Norte,6/14/2020,279.38
El Dorado,6/14/2020,184.2
Fresno,6/14/2020,114.08
Glenn,6/14/2020,177.57
Humboldt,6/14/2020,151.03
Imperial,6/14/2020,106.23
Inyo,6/14/2020,223.21
Kern,6/14/2020,140.97
Kings,6/14/2020,144.4
Lake,6/14/2020,165.34
Lassen,6/14/2020,241.98
Los Angeles,6/14/2020,84.12
Madera,6/14/2020,153.02
Marin,6/14/2020,104.78
Mariposa,6/14/2020,208.81
Mendocino,6/14/2020,169.32
Merced,6/14/2020,139.31
Mono,6/14/2020,226.94
Monterey,6/14/2020,156.81
Napa,6/14/2020,126.78
Nevada,6/14/2020,156.42
Orange,6/14/2020,93.72
Placer,6/14/2020,137.66
Riverside,6/14/2020,109.69
Sacramento,6/14/2020,108.07
San Benito,6/14/2020,150.36
San Bernardino,6/14/2020,123.45
San Diego,6/14/2020,97.56
San Francisco,6/14/2020,65.81
San Joaquin,6/14/2020,115.99
San Luis Obispo,6/14/2020,212.56
San Mateo,6/14/2020,75.98
Santa Barbara,6/14/2020,146.19
Santa Clara,6/14/2020,75.03
Santa Cruz,6/14/2020,144.9
Shasta,6/14/2020,161.42
Siskiyou,6/14/2020,316.27
Solano,6/14/2020,126.38
Sonoma,6/14/2020,106.65
Stanislaus,6/14/2020,114.08
Sutter,6/14/2020,118.02
Tehama,6/14/2020,194.03
Tulare,6/14/2020,132.05
Tuolumne,6/14/2020,228.5
Ventura,6/14/2020,121.87
Yolo,6/14/2020,110.57
