county,state,population,drate,crate,date,fips,cases,deaths,state_death,state_case,case_day,death_day
Calaveras,California,45905,0,60.99553426,3/31/2020,6009,3,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,4/1/2020,6009,3,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,4/2/2020,6009,3,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,4/3/2020,6009,4,0,49,44,1,0
Calaveras,California,45905,0,60.99553426,4/4/2020,6009,4,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,4/5/2020,6009,4,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,4/6/2020,6009,5,0,49,44,1,0
Calaveras,California,45905,0,60.99553426,4/7/2020,6009,5,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,4/8/2020,6009,5,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,4/9/2020,6009,8,0,49,44,3,0
Calaveras,California,45905,0,60.99553426,4/10/2020,6009,8,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,4/11/2020,6009,8,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,4/12/2020,6009,8,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,4/13/2020,6009,9,0,49,44,1,0
Calaveras,California,45905,0,60.99553426,4/14/2020,6009,9,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,4/15/2020,6009,9,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,4/16/2020,6009,11,0,49,44,2,0
Calaveras,California,45905,0,60.99553426,4/17/2020,6009,12,0,49,44,1,0
Calaveras,California,45905,0,60.99553426,4/18/2020,6009,12,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,4/19/2020,6009,12,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,4/20/2020,6009,12,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,4/21/2020,6009,12,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,4/22/2020,6009,12,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,4/23/2020,6009,13,0,49,44,1,0
Calaveras,California,45905,0,60.99553426,4/24/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,4/25/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,4/26/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,4/27/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,4/28/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,4/29/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,4/30/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/1/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/2/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/3/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/4/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/5/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/6/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/7/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/8/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/9/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/10/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/11/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/12/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/13/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/14/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/15/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/16/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/17/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/18/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/19/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/20/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/21/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/22/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/23/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/24/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/25/2020,6009,13,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/26/2020,6009,15,0,49,44,2,0
Calaveras,California,45905,0,60.99553426,5/27/2020,6009,15,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/28/2020,6009,15,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/29/2020,6009,15,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/30/2020,6009,15,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,5/31/2020,6009,15,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,6/1/2020,6009,15,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,6/2/2020,6009,15,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,6/3/2020,6009,15,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,6/4/2020,6009,15,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,6/5/2020,6009,19,0,49,44,4,0
Calaveras,California,45905,0,60.99553426,6/6/2020,6009,19,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,6/7/2020,6009,19,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,6/8/2020,6009,19,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,6/9/2020,6009,21,0,49,44,2,0
Calaveras,California,45905,0,60.99553426,6/10/2020,6009,21,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,6/11/2020,6009,25,0,49,44,4,0
Calaveras,California,45905,0,60.99553426,6/12/2020,6009,26,0,49,44,1,0
Calaveras,California,45905,0,60.99553426,6/13/2020,6009,26,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,6/14/2020,6009,26,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,6/15/2020,6009,26,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,6/16/2020,6009,26,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,6/17/2020,6009,26,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,6/18/2020,6009,26,0,49,44,0,0
Calaveras,California,45905,0,60.99553426,6/19/2020,6009,28,0,49,44,2,0
Calaveras,California,45905,0,60.99553426,6/20/2020,6009,28,0,49,44,0,0
Amador,California,39752,0,30.18716039,3/20/2020,6005,1,0,50,53,1,0
Amador,California,39752,0,30.18716039,3/21/2020,6005,1,0,50,53,0,0
Amador,California,39752,0,30.18716039,3/22/2020,6005,1,0,50,53,0,0
Amador,California,39752,0,30.18716039,3/23/2020,6005,1,0,50,53,0,0
Amador,California,39752,0,30.18716039,3/24/2020,6005,1,0,50,53,0,0
Amador,California,39752,0,30.18716039,3/25/2020,6005,1,0,50,53,0,0
Amador,California,39752,0,30.18716039,3/26/2020,6005,1,0,50,53,0,0
Amador,California,39752,0,30.18716039,3/27/2020,6005,1,0,50,53,0,0
Amador,California,39752,0,30.18716039,3/28/2020,6005,1,0,50,53,0,0
Amador,California,39752,0,30.18716039,3/29/2020,6005,1,0,50,53,0,0
Amador,California,39752,0,30.18716039,3/30/2020,6005,1,0,50,53,0,0
Amador,California,39752,0,30.18716039,3/31/2020,6005,1,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/1/2020,6005,2,0,50,53,1,0
Amador,California,39752,0,30.18716039,4/2/2020,6005,2,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/3/2020,6005,2,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/4/2020,6005,2,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/5/2020,6005,2,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/6/2020,6005,2,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/7/2020,6005,2,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/8/2020,6005,2,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/9/2020,6005,6,0,50,53,4,0
Amador,California,39752,0,30.18716039,4/10/2020,6005,6,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/11/2020,6005,6,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/12/2020,6005,6,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/13/2020,6005,6,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/14/2020,6005,6,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/15/2020,6005,6,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/16/2020,6005,6,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/17/2020,6005,6,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/18/2020,6005,6,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/19/2020,6005,6,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/20/2020,6005,6,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/21/2020,6005,7,0,50,53,1,0
Amador,California,39752,0,30.18716039,4/22/2020,6005,7,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/23/2020,6005,7,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/24/2020,6005,7,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/25/2020,6005,7,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/26/2020,6005,7,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/27/2020,6005,7,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/28/2020,6005,7,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/29/2020,6005,7,0,50,53,0,0
Amador,California,39752,0,30.18716039,4/30/2020,6005,7,0,50,53,0,0
Amador,California,39752,0,30.18716039,5/1/2020,6005,7,0,50,53,0,0
Amador,California,39752,0,30.18716039,5/2/2020,6005,7,0,50,53,0,0
Amador,California,39752,0,30.18716039,5/3/2020,6005,7,0,50,53,0,0
Amador,California,39752,0,30.18716039,5/4/2020,6005,7,0,50,53,0,0
Amador,California,39752,0,30.18716039,5/5/2020,6005,7,0,50,53,0,0
