date,admin_level,admin1,admin2,fips,samples,m50,m50_index
4/15/2020,2,California,Sonoma,6097,4163,1.139,18
4/16/2020,2,California,Sonoma,6097,3873,1.068,17
4/17/2020,2,California,Sonoma,6097,3776,1.678,27
4/18/2020,2,California,Sonoma,6097,3734,0.368,5
4/19/2020,2,California,Sonoma,6097,3547,0.142,2
4/21/2020,2,California,Sonoma,6097,4704,0.886,14
4/22/2020,2,California,Sonoma,6097,4669,0.96,15
4/23/2020,2,California,Sonoma,6097,4813,0.948,15
4/24/2020,2,California,Sonoma,6097,4672,1.198,19
4/25/2020,2,California,Sonoma,6097,4373,0.243,3
4/26/2020,2,California,Sonoma,6097,4307,0.052,0
4/27/2020,2,California,Sonoma,6097,4494,0.824,13
4/28/2020,2,California,Sonoma,6097,4591,1.117,18
4/29/2020,2,California,Sonoma,6097,4314,1.174,19
4/30/2020,2,California,Sonoma,6097,5392,1.667,27
5/1/2020,2,California,Sonoma,6097,4942,2.221,36
5/2/2020,2,California,Sonoma,6097,5449,0.574,9
5/3/2020,2,California,Sonoma,6097,5081,0.847,13
5/4/2020,2,California,Sonoma,6097,3587,1.27,20
5/5/2020,2,California,Sonoma,6097,3696,1.446,23
5/6/2020,2,California,Sonoma,6097,3581,1.689,27
5/7/2020,2,California,Sonoma,6097,4051,0.57,9
5/8/2020,2,California,Sonoma,6097,3514,1.936,31
5/9/2020,2,California,Sonoma,6097,3779,0.427,6
5/10/2020,2,California,Sonoma,6097,3684,0.178,2
5/11/2020,2,California,Sonoma,6097,3327,0.115,1
5/12/2020,2,California,Sonoma,6097,3584,0.448,7
5/13/2020,2,California,Sonoma,6097,2852,0.37,6
5/14/2020,2,California,Sonoma,6097,3017,0.52,8
5/15/2020,2,California,Sonoma,6097,5609,2.141,34
5/16/2020,2,California,Sonoma,6097,5667,1.615,26
5/17/2020,2,California,Sonoma,6097,5791,0.526,8
5/18/2020,2,California,Sonoma,6097,5831,1.239,20
5/19/2020,2,California,Sonoma,6097,5353,1.352,21
5/20/2020,2,California,Sonoma,6097,5367,2.852,46
5/21/2020,2,California,Sonoma,6097,5730,2.683,43
5/22/2020,2,California,Sonoma,6097,5725,3.644,59
5/23/2020,2,California,Sonoma,6097,5639,2.103,34
5/24/2020,2,California,Sonoma,6097,5639,1.607,26
5/25/2020,2,California,Sonoma,6097,5424,1.334,21
5/26/2020,2,California,Sonoma,6097,5677,2.63,42
5/27/2020,2,California,Sonoma,6097,5519,2.721,44
5/28/2020,2,California,Sonoma,6097,5421,2.782,45
5/30/2020,2,California,Sonoma,6097,4837,0.433,7
5/31/2020,2,California,Sonoma,6097,4459,1.135,18
6/1/2020,2,California,Sonoma,6097,6018,2.748,44
6/2/2020,2,California,Sonoma,6097,4521,2.434,39
6/3/2020,2,California,Sonoma,6097,6259,3.13,50
6/4/2020,2,California,Sonoma,6097,5550,2.928,47
6/5/2020,2,California,Sonoma,6097,5074,3.31,53
6/6/2020,2,California,Sonoma,6097,5677,2.549,41
6/7/2020,2,California,Sonoma,6097,5406,1.704,27
6/8/2020,2,California,Sonoma,6097,6078,3.265,52
6/9/2020,2,California,Sonoma,6097,5185,2.888,46
6/10/2020,2,California,Sonoma,6097,5580,3.182,51
6/11/2020,2,California,Sonoma,6097,5887,3.252,52
6/12/2020,2,California,Sonoma,6097,5441,2.924,47
6/13/2020,2,California,Sonoma,6097,5738,2.633,42
6/14/2020,2,California,Sonoma,6097,4620,2.037,33
6/15/2020,2,California,Sonoma,6097,4878,2.413,39
6/16/2020,2,California,Sonoma,6097,4914,2.298,37
6/17/2020,2,California,Sonoma,6097,5672,3.225,52
6/18/2020,2,California,Sonoma,6097,4957,3.618,58
6/19/2020,2,California,Sonoma,6097,6578,4.066,65
6/20/2020,2,California,Sonoma,6097,4765,3.516,57
6/21/2020,2,California,Sonoma,6097,4827,2.639,42
6/22/2020,2,California,Sonoma,6097,4937,2.85,46
6/23/2020,2,California,Sonoma,6097,4996,3.81,61
3/1/2020,2,California,Stanislaus,6099,6769,3.122,51
3/2/2020,2,California,Stanislaus,6099,6904,5.988,98
3/3/2020,2,California,Stanislaus,6099,7000,6.082,100
3/4/2020,2,California,Stanislaus,6099,7174,5.801,95
3/5/2020,2,California,Stanislaus,6099,6820,6.206,102
3/6/2020,2,California,Stanislaus,6099,6718,6.604,108
3/7/2020,2,California,Stanislaus,6099,6770,4.857,79
3/8/2020,2,California,Stanislaus,6099,6838,3.171,52
3/9/2020,2,California,Stanislaus,6099,7058,5.775,94
3/10/2020,2,California,Stanislaus,6099,6661,6.185,101
3/11/2020,2,California,Stanislaus,6099,7076,5.808,95
3/12/2020,2,California,Stanislaus,6099,6907,5.834,95
3/13/2020,2,California,Stanislaus,6099,6719,6.002,98
3/14/2020,2,California,Stanislaus,6099,6588,3.663,60
3/15/2020,2,California,Stanislaus,6099,6425,1.908,31
3/16/2020,2,California,Stanislaus,6099,5997,4.916,80
3/17/2020,2,California,Stanislaus,6099,6280,4.117,67
3/18/2020,2,California,Stanislaus,6099,5945,4.137,68
3/19/2020,2,California,Stanislaus,6099,5787,3.443,56
3/20/2020,2,California,Stanislaus,6099,5371,3.771,62
3/21/2020,2,California,Stanislaus,6099,4573,1.014,16
3/22/2020,2,California,Stanislaus,6099,5531,0.58,9
3/23/2020,2,California,Stanislaus,6099,5887,2.005,32
3/24/2020,2,California,Stanislaus,6099,6054,1.91,31
3/25/2020,2,California,Stanislaus,6099,5946,1.794,29
3/26/2020,2,California,Stanislaus,6099,5946,2.102,34
3/27/2020,2,California,Stanislaus,6099,5624,2.698,44
3/28/2020,2,California,Stanislaus,6099,5973,0.65,10
3/29/2020,2,California,Stanislaus,6099,6113,0.234,3
3/30/2020,2,California,Stanislaus,6099,6250,1.723,28
3/31/2020,2,California,Stanislaus,6099,6203,2.05,33
4/1/2020,2,California,Stanislaus,6099,6182,1.904,31
4/2/2020,2,California,Stanislaus,6099,6106,1.999,32
4/3/2020,2,California,Stanislaus,6099,5982,2.489,40
4/4/2020,2,California,Stanislaus,6099,5947,0.652,10
4/5/2020,2,California,Stanislaus,6099,6260,0.033,0
4/6/2020,2,California,Stanislaus,6099,5863,1.429,23
4/7/2020,2,California,Stanislaus,6099,5901,1.772,29
4/8/2020,2,California,Stanislaus,6099,5916,1.847,30
4/9/2020,2,California,Stanislaus,6099,6009,1.61,26
4/10/2020,2,California,Stanislaus,6099,5625,2.281,37
4/11/2020,2,California,Stanislaus,6099,5775,0.96,15
4/12/2020,2,California,Stanislaus,6099,5800,0.058,0
4/13/2020,2,California,Stanislaus,6099,5865,1.512,24
4/14/2020,2,California,Stanislaus,6099,6119,1.593,26
4/15/2020,2,California,Stanislaus,6099,6221,1.997,32
4/16/2020,2,California,Stanislaus,6099,6037,2.146,35
4/17/2020,2,California,Stanislaus,6099,5968,2.629,43
4/18/2020,2,California,Stanislaus,6099,5960,1.122,18
4/19/2020,2,California,Stanislaus,6099,5717,0.674,11
4/21/2020,2,California,Stanislaus,6099,7300,1.739,28
4/22/2020,2,California,Stanislaus,6099,7405,1.726,28
4/23/2020,2,California,Stanislaus,6099,7676,1.846,30
4/24/2020,2,California,Stanislaus,6099,7325,1.962,32
4/25/2020,2,California,Stanislaus,6099,6972,0.61,10
4/26/2020,2,California,Stanislaus,6099,6904,0.109,1
4/27/2020,2,California,Stanislaus,6099,7245,1.636,26
4/28/2020,2,California,Stanislaus,6099,7203,1.615,26
4/29/2020,2,California,Stanislaus,6099,6842,1.761,28
4/30/2020,2,California,Stanislaus,6099,9026,2.368,38
5/1/2020,2,California,Stanislaus,6099,8409,3.139,51
5/2/2020,2,California,Stanislaus,6099,9171,1.575,25
5/3/2020,2,California,Stanislaus,6099,8602,1.128,18
5/4/2020,2,California,Stanislaus,6099,6148,2.027,33
5/5/2020,2,California,Stanislaus,6099,6444,1.667,27
5/6/2020,2,California,Stanislaus,6099,6158,2.809,46
5/7/2020,2,California,Stanislaus,6099,6659,1.657,27
5/8/2020,2,California,Stanislaus,6099,6105,2.342,38
5/9/2020,2,California,Stanislaus,6099,6427,0.955,15
5/10/2020,2,California,Stanislaus,6099,6165,0.64,10
5/11/2020,2,California,Stanislaus,6099,5725,1.405,23
5/12/2020,2,California,Stanislaus,6099,6242,2.03,33
5/13/2020,2,California,Stanislaus,6099,4798,1.956,32
5/14/2020,2,California,Stanislaus,6099,5095,1.982,32
5/15/2020,2,California,Stanislaus,6099,9152,3.209,52
5/16/2020,2,California,Stanislaus,6099,9139,2.168,35
5/17/2020,2,California,Stanislaus,6099,9378,0.72,11
5/18/2020,2,California,Stanislaus,6099,9287,2.284,37
5/19/2020,2,California,Stanislaus,6099,8489,2.406,39
5/20/2020,2,California,Stanislaus,6099,8780,3.556,58
5/21/2020,2,California,Stanislaus,6099,9492,3.697,60
5/22/2020,2,California,Stanislaus,6099,9756,4.252,69
5/23/2020,2,California,Stanislaus,6099,9346,2.703,44
5/24/2020,2,California,Stanislaus,6099,9212,1.792,29
5/25/2020,2,California,Stanislaus,6099,8657,1.491,24
5/26/2020,2,California,Stanislaus,6099,9352,3.294,54
5/27/2020,2,California,Stanislaus,6099,9159,3.696,60
5/28/2020,2,California,Stanislaus,6099,8891,3.838,63
5/30/2020,2,California,Stanislaus,6099,7618,1.626,26
5/31/2020,2,California,Stanislaus,6099,6948,1.748,28
6/1/2020,2,California,Stanislaus,6099,9948,3.586,58
6/2/2020,2,California,Stanislaus,6099,7234,3.688,60
6/3/2020,2,California,Stanislaus,6099,10101,3.62,59
6/4/2020,2,California,Stanislaus,6099,8964,3.834,63
6/5/2020,2,California,Stanislaus,6099,8402,4.072,66
6/6/2020,2,California,Stanislaus,6099,9074,3.291,54
6/7/2020,2,California,Stanislaus,6099,8723,1.973,32
6/8/2020,2,California,Stanislaus,6099,9820,4.208,69
6/9/2020,2,California,Stanislaus,6099,8231,4.008,65
6/10/2020,2,California,Stanislaus,6099,8656,3.609,59
6/11/2020,2,California,Stanislaus,6099,9266,4.136,68
6/12/2020,2,California,Stanislaus,6099,8499,3.652,60
6/13/2020,2,California,Stanislaus,6099,8735,3.623,59
6/14/2020,2,California,Stanislaus,6099,7211,2.196,36
6/15/2020,2,California,Stanislaus,6099,7679,3.304,54
6/16/2020,2,California,Stanislaus,6099,7654,3.36,55
6/17/2020,2,California,Stanislaus,6099,8930,3.878,63
6/18/2020,2,California,Stanislaus,6099,7761,4.33,71
6/19/2020,2,California,Stanislaus,6099,10008,4.648,76
6/20/2020,2,California,Stanislaus,6099,7240,3.482,57
6/21/2020,2,California,Stanislaus,6099,7407,2.006,32
6/22/2020,2,California,Stanislaus,6099,7426,3.262,53
6/23/2020,2,California,Stanislaus,6099,7800,3.919,64
3/1/2020,2,California,Sutter,6101,1107,2.602,56
3/2/2020,2,California,Sutter,6101,1123,4.505,98
3/3/2020,2,California,Sutter,6101,1121,4.565,100
3/4/2020,2,California,Sutter,6101,1176,4.261,93
3/5/2020,2,California,Sutter,6101,1098,4.784,104
3/6/2020,2,California,Sutter,6101,1061,4.837,105
3/7/2020,2,California,Sutter,6101,1089,3.352,73
3/8/2020,2,California,Sutter,6101,1063,2.865,62
3/9/2020,2,California,Sutter,6101,1128,4.328,94
3/10/2020,2,California,Sutter,6101,1050,4.569,100
3/11/2020,2,California,Sutter,6101,1115,4.717,103
3/12/2020,2,California,Sutter,6101,1112,4.453,97
3/13/2020,2,California,Sutter,6101,1090,4.63,101
3/14/2020,2,California,Sutter,6101,1073,2.869,62
3/15/2020,2,California,Sutter,6101,1060,2.317,50
3/16/2020,2,California,Sutter,6101,979,4.08,89
3/17/2020,2,California,Sutter,6101,998,3.218,70
3/18/2020,2,California,Sutter,6101,948,3.016,66
3/19/2020,2,California,Sutter,6101,929,3.024,66
3/20/2020,2,California,Sutter,6101,863,2.951,64
3/21/2020,2,California,Sutter,6101,734,1.462,32
3/22/2020,2,California,Sutter,6101,887,0.587,12
3/23/2020,2,California,Sutter,6101,923,2.287,50
3/24/2020,2,California,Sutter,6101,981,1.656,36
3/25/2020,2,California,Sutter,6101,928,2.339,51
3/26/2020,2,California,Sutter,6101,949,1.984,43
3/27/2020,2,California,Sutter,6101,895,2.621,57
3/28/2020,2,California,Sutter,6101,959,0.928,20
3/29/2020,2,California,Sutter,6101,1003,0.184,4
3/30/2020,2,California,Sutter,6101,1012,1.393,30
3/31/2020,2,California,Sutter,6101,1001,2.163,47
4/1/2020,2,California,Sutter,6101,1030,2.205,48
4/2/2020,2,California,Sutter,6101,1001,2.068,45
4/3/2020,2,California,Sutter,6101,990,2.156,47
4/4/2020,2,California,Sutter,6101,969,0.194,4
4/5/2020,2,California,Sutter,6101,1033,0.037,0
4/6/2020,2,California,Sutter,6101,936,2.187,47
4/7/2020,2,California,Sutter,6101,957,2.217,48
4/8/2020,2,California,Sutter,6101,957,1.843,40
4/9/2020,2,California,Sutter,6101,997,1.663,36
4/10/2020,2,California,Sutter,6101,887,2.531,55
4/11/2020,2,California,Sutter,6101,937,1.416,31
4/12/2020,2,California,Sutter,6101,950,0.044,0
4/13/2020,2,California,Sutter,6101,925,2.126,46
4/14/2020,2,California,Sutter,6101,971,2.529,55
4/15/2020,2,California,Sutter,6101,1013,2.265,49
4/16/2020,2,California,Sutter,6101,981,2.522,55
4/17/2020,2,California,Sutter,6101,971,2.513,55
4/18/2020,2,California,Sutter,6101,986,1.892,41
4/19/2020,2,California,Sutter,6101,901,1.104,24
4/21/2020,2,California,Sutter,6101,1174,2.188,47
4/22/2020,2,California,Sutter,6101,1235,1.779,38
4/23/2020,2,California,Sutter,6101,1254,1.973,43
4/24/2020,2,California,Sutter,6101,1170,1.812,39
4/25/2020,2,California,Sutter,6101,1149,1.2,26
4/26/2020,2,California,Sutter,6101,1120,0.095,2
4/27/2020,2,California,Sutter,6101,1153,1.588,34
4/28/2020,2,California,Sutter,6101,1194,1.788,39
4/29/2020,2,California,Sutter,6101,1122,1.789,39
4/30/2020,2,California,Sutter,6101,1431,2.429,53
5/1/2020,2,California,Sutter,6101,1348,3.093,67
5/2/2020,2,California,Sutter,6101,1500,1.768,38
5/3/2020,2,California,Sutter,6101,1432,1.755,38
5/4/2020,2,California,Sutter,6101,999,2.711,59
5/5/2020,2,California,Sutter,6101,1039,2.216,48
5/6/2020,2,California,Sutter,6101,997,2.687,58
5/7/2020,2,California,Sutter,6101,1082,2.034,44
5/8/2020,2,California,Sutter,6101,1009,3.078,67
5/9/2020,2,California,Sutter,6101,1073,1.968,43
5/10/2020,2,California,Sutter,6101,955,1.212,26
5/11/2020,2,California,Sutter,6101,943,1.034,22
5/12/2020,2,California,Sutter,6101,994,2.126,46
5/13/2020,2,California,Sutter,6101,738,2.204,48
5/14/2020,2,California,Sutter,6101,822,2.128,46
5/15/2020,2,California,Sutter,6101,1443,2.729,59
5/16/2020,2,California,Sutter,6101,1510,2.268,49
5/17/2020,2,California,Sutter,6101,1568,0.749,16
5/18/2020,2,California,Sutter,6101,1504,2.361,51
5/19/2020,2,California,Sutter,6101,1422,3.034,66
5/20/2020,2,California,Sutter,6101,1429,3.64,79
5/21/2020,2,California,Sutter,6101,1561,3.537,77
5/22/2020,2,California,Sutter,6101,1559,3.436,75
5/23/2020,2,California,Sutter,6101,1505,2.937,64
5/24/2020,2,California,Sutter,6101,1498,2.431,53
5/25/2020,2,California,Sutter,6101,1426,2.131,46
5/26/2020,2,California,Sutter,6101,1505,3.071,67
5/27/2020,2,California,Sutter,6101,1548,3.566,78
5/28/2020,2,California,Sutter,6101,1480,3.669,80
5/30/2020,2,California,Sutter,6101,1280,1.912,41
5/31/2020,2,California,Sutter,6101,1165,1.868,40
6/1/2020,2,California,Sutter,6101,1611,3.626,79
6/2/2020,2,California,Sutter,6101,1195,3.499,76
6/3/2020,2,California,Sutter,6101,1643,3.489,76
6/4/2020,2,California,Sutter,6101,1472,3.625,79
6/5/2020,2,California,Sutter,6101,1369,3.623,79
6/6/2020,2,California,Sutter,6101,1495,3.252,71
6/7/2020,2,California,Sutter,6101,1438,2.396,52
6/8/2020,2,California,Sutter,6101,1598,3.927,86
6/9/2020,2,California,Sutter,6101,1316,3.544,77
6/10/2020,2,California,Sutter,6101,1405,3.612,79
6/11/2020,2,California,Sutter,6101,1481,3.662,80
6/12/2020,2,California,Sutter,6101,1347,3.187,69
6/13/2020,2,California,Sutter,6101,1424,3.117,68
6/14/2020,2,California,Sutter,6101,1133,2.426,53
6/15/2020,2,California,Sutter,6101,1131,2.655,58
6/16/2020,2,California,Sutter,6101,1163,3.44,75
6/17/2020,2,California,Sutter,6101,1359,3.251,71
6/18/2020,2,California,Sutter,6101,1229,4,87
6/19/2020,2,California,Sutter,6101,1583,3.68,80
6/20/2020,2,California,Sutter,6101,1128,2.948,64
6/21/2020,2,California,Sutter,6101,1176,1.79,39
6/22/2020,2,California,Sutter,6101,1205,2.904,63
6/23/2020,2,California,Sutter,6101,1239,3.617,79
3/1/2020,2,California,Tehama,6103,628,3.224,50
3/2/2020,2,California,Tehama,6103,639,6.372,100
3/3/2020,2,California,Tehama,6103,654,5.546,87
3/4/2020,2,California,Tehama,6103,661,5.915,92
3/5/2020,2,California,Tehama,6103,641,6.868,107
3/6/2020,2,California,Tehama,6103,595,10.178,159
3/7/2020,2,California,Tehama,6103,603,5.27,82
3/8/2020,2,California,Tehama,6103,640,3.12,48
3/9/2020,2,California,Tehama,6103,673,6.631,104
3/10/2020,2,California,Tehama,6103,634,6.924,108
3/11/2020,2,California,Tehama,6103,677,6.796,106
3/12/2020,2,California,Tehama,6103,656,7.19,112
3/13/2020,2,California,Tehama,6103,633,6.876,107
3/14/2020,2,California,Tehama,6103,659,3.724,58
3/15/2020,2,California,Tehama,6103,675,2.987,46
3/16/2020,2,California,Tehama,6103,577,4.567,71
3/17/2020,2,California,Tehama,6103,608,4.102,64
3/18/2020,2,California,Tehama,6103,561,4.401,69
3/19/2020,2,California,Tehama,6103,548,4.954,77
3/20/2020,2,California,Tehama,6103,527,4.7,73
3/21/2020,2,California,Tehama,6103,499,3.02,47
3/22/2020,2,California,Tehama,6103,572,2.347,36
3/23/2020,2,California,Tehama,6103,565,3.373,52
3/24/2020,2,California,Tehama,6103,616,2.166,33
3/25/2020,2,California,Tehama,6103,591,2.64,41
3/26/2020,2,California,Tehama,6103,611,3.301,51
3/27/2020,2,California,Tehama,6103,568,3.348,52
3/28/2020,2,California,Tehama,6103,606,1.138,17
3/29/2020,2,California,Tehama,6103,605,0.807,12
3/30/2020,2,California,Tehama,6103,612,1.926,30
3/31/2020,2,California,Tehama,6103,615,2.872,45
4/1/2020,2,California,Tehama,6103,599,3.079,48
4/2/2020,2,California,Tehama,6103,592,3.116,48
4/3/2020,2,California,Tehama,6103,606,3.503,54
4/4/2020,2,California,Tehama,6103,575,0.861,13
4/5/2020,2,California,Tehama,6103,625,0.074,1
4/6/2020,2,California,Tehama,6103,551,2.106,33
4/7/2020,2,California,Tehama,6103,578,2.879,45
4/8/2020,2,California,Tehama,6103,585,2.598,40
4/9/2020,2,California,Tehama,6103,589,2.608,40
4/10/2020,2,California,Tehama,6103,567,3.848,60
4/11/2020,2,California,Tehama,6103,562,2.321,36
4/12/2020,2,California,Tehama,6103,586,0.91,14
4/13/2020,2,California,Tehama,6103,584,1.823,28
4/14/2020,2,California,Tehama,6103,597,3.583,56
4/15/2020,2,California,Tehama,6103,597,3.248,50
4/16/2020,2,California,Tehama,6103,577,3.301,51
4/17/2020,2,California,Tehama,6103,576,4.286,67
4/18/2020,2,California,Tehama,6103,584,1.918,30
4/19/2020,2,California,Tehama,6103,554,2.492,39
4/21/2020,2,California,Tehama,6103,759,3.611,56
4/22/2020,2,California,Tehama,6103,798,3.652,57
4/23/2020,2,California,Tehama,6103,775,4.386,68
4/24/2020,2,California,Tehama,6103,710,4.046,63
4/25/2020,2,California,Tehama,6103,701,1.546,24
4/26/2020,2,California,Tehama,6103,704,1.056,16
4/27/2020,2,California,Tehama,6103,726,3.15,49
4/28/2020,2,California,Tehama,6103,699,3.449,54
4/29/2020,2,California,Tehama,6103,684,3.352,52
4/30/2020,2,California,Tehama,6103,973,4.876,76
5/1/2020,2,California,Tehama,6103,938,5.414,84
5/2/2020,2,California,Tehama,6103,1010,3.769,59
5/3/2020,2,California,Tehama,6103,937,3.269,51
5/4/2020,2,California,Tehama,6103,651,3.546,55
5/5/2020,2,California,Tehama,6103,705,3.392,53
5/6/2020,2,California,Tehama,6103,645,3.746,58
5/7/2020,2,California,Tehama,6103,696,3.576,56
5/8/2020,2,California,Tehama,6103,625,3.71,58
5/9/2020,2,California,Tehama,6103,617,3.486,54
5/10/2020,2,California,Tehama,6103,621,3.247,50
5/11/2020,2,California,Tehama,6103,586,2.104,33
5/12/2020,2,California,Tehama,6103,661,3.416,53
5/13/2020,2,California,Tehama,6103,491,3.509,55
5/14/2020,2,California,Tehama,6103,500,4.134,64
5/15/2020,2,California,Tehama,6103,1007,4.556,71
5/16/2020,2,California,Tehama,6103,1017,4.459,69
5/17/2020,2,California,Tehama,6103,1019,2.287,35
5/18/2020,2,California,Tehama,6103,964,2.982,46
5/19/2020,2,California,Tehama,6103,897,5.166,81
5/20/2020,2,California,Tehama,6103,962,6.294,98
5/21/2020,2,California,Tehama,6103,1042,7.049,110
5/22/2020,2,California,Tehama,6103,1020,5.96,93
5/23/2020,2,California,Tehama,6103,986,4.71,73
5/24/2020,2,California,Tehama,6103,1059,3.992,62
5/25/2020,2,California,Tehama,6103,990,3.16,49
5/26/2020,2,California,Tehama,6103,1033,4.116,64
5/27/2020,2,California,Tehama,6103,1034,4.967,77
5/28/2020,2,California,Tehama,6103,989,5.245,82
5/30/2020,2,California,Tehama,6103,979,2.45,38
5/31/2020,2,California,Tehama,6103,776,2.891,45
6/1/2020,2,California,Tehama,6103,1068,5.262,82
6/2/2020,2,California,Tehama,6103,845,7.077,111
6/3/2020,2,California,Tehama,6103,1093,6.637,104
6/4/2020,2,California,Tehama,6103,1067,7.226,113
6/5/2020,2,California,Tehama,6103,945,6.562,102
6/6/2020,2,California,Tehama,6103,999,5.555,87
6/7/2020,2,California,Tehama,6103,955,3.445,54
6/8/2020,2,California,Tehama,6103,1053,5.552,87
6/9/2020,2,California,Tehama,6103,973,6.645,104
6/10/2020,2,California,Tehama,6103,995,7.834,122
6/11/2020,2,California,Tehama,6103,1042,6.967,109
6/12/2020,2,California,Tehama,6103,908,5.04,79
6/13/2020,2,California,Tehama,6103,1025,5.179,81
6/14/2020,2,California,Tehama,6103,856,4.464,70
6/15/2020,2,California,Tehama,6103,868,4.797,75
6/16/2020,2,California,Tehama,6103,824,4.972,78
6/17/2020,2,California,Tehama,6103,1047,7.359,115
6/18/2020,2,California,Tehama,6103,888,7.072,110
6/19/2020,2,California,Tehama,6103,1189,9.053,142
6/20/2020,2,California,Tehama,6103,837,7.109,111
6/21/2020,2,California,Tehama,6103,819,4.032,63
6/22/2020,2,California,Tehama,6103,840,3.609,56
6/23/2020,2,California,Tehama,6103,854,7.228,113
3/1/2020,2,California,Tulare,6107,4563,2.978,61
3/2/2020,2,California,Tulare,6107,4580,4.712,97
3/3/2020,2,California,Tulare,6107,4683,4.844,100
3/4/2020,2,California,Tulare,6107,4840,4.638,95
3/5/2020,2,California,Tulare,6107,4566,5.209,107
3/6/2020,2,California,Tulare,6107,4396,5.636,116
3/7/2020,2,California,Tulare,6107,4390,4.596,94
3/8/2020,2,California,Tulare,6107,4447,3.195,65
3/9/2020,2,California,Tulare,6107,4738,4.686,96
3/10/2020,2,California,Tulare,6107,4395,5.144,106
3/11/2020,2,California,Tulare,6107,4753,4.582,94
3/12/2020,2,California,Tulare,6107,4585,5.018,103
3/13/2020,2,California,Tulare,6107,4475,5.015,103
3/14/2020,2,California,Tulare,6107,4393,3.035,62
3/15/2020,2,California,Tulare,6107,4240,1.93,39
3/16/2020,2,California,Tulare,6107,3845,3.785,78
3/17/2020,2,California,Tulare,6107,4103,3.493,72
3/18/2020,2,California,Tulare,6107,3960,3.558,73
3/19/2020,2,California,Tulare,6107,3835,2.567,52
3/20/2020,2,California,Tulare,6107,3592,3.049,62
3/21/2020,2,California,Tulare,6107,3099,1.207,24
3/22/2020,2,California,Tulare,6107,3662,0.634,13
3/23/2020,2,California,Tulare,6107,3820,2.065,42
3/24/2020,2,California,Tulare,6107,4115,1.659,34
3/25/2020,2,California,Tulare,6107,3870,2.085,43
3/26/2020,2,California,Tulare,6107,4013,2.06,42
3/27/2020,2,California,Tulare,6107,3671,2.733,56
3/28/2020,2,California,Tulare,6107,3995,1.136,23
3/29/2020,2,California,Tulare,6107,4072,0.168,3
3/30/2020,2,California,Tulare,6107,4272,1.844,38
3/31/2020,2,California,Tulare,6107,4197,1.917,39
4/1/2020,2,California,Tulare,6107,4125,2.078,42
4/2/2020,2,California,Tulare,6107,4108,2.08,42
4/3/2020,2,California,Tulare,6107,4060,2.281,47
4/4/2020,2,California,Tulare,6107,3942,1.218,25
4/5/2020,2,California,Tulare,6107,4156,0.06,1
4/6/2020,2,California,Tulare,6107,3896,1.236,25
4/7/2020,2,California,Tulare,6107,4017,1.585,32
4/8/2020,2,California,Tulare,6107,3939,1.22,25
4/9/2020,2,California,Tulare,6107,4079,1.216,25
4/10/2020,2,California,Tulare,6107,3742,2.25,46
4/11/2020,2,California,Tulare,6107,3866,1.028,21
4/12/2020,2,California,Tulare,6107,3929,0.064,1
4/13/2020,2,California,Tulare,6107,3917,1.497,30
4/14/2020,2,California,Tulare,6107,4088,1.824,37
4/15/2020,2,California,Tulare,6107,4206,2.26,46
4/16/2020,2,California,Tulare,6107,4076,1.979,40
4/17/2020,2,California,Tulare,6107,4076,2.31,47
4/18/2020,2,California,Tulare,6107,3956,0.786,16
4/19/2020,2,California,Tulare,6107,3752,0.502,10
4/21/2020,2,California,Tulare,6107,5414,1.596,32
4/22/2020,2,California,Tulare,6107,5388,1.899,39
4/23/2020,2,California,Tulare,6107,5419,1.717,35
4/24/2020,2,California,Tulare,6107,5269,2.05,42
4/25/2020,2,California,Tulare,6107,4782,0.74,15
4/26/2020,2,California,Tulare,6107,4771,0.087,1
4/27/2020,2,California,Tulare,6107,5070,1.705,35
4/28/2020,2,California,Tulare,6107,5109,1.525,31
4/29/2020,2,California,Tulare,6107,4899,1.786,36
4/30/2020,2,California,Tulare,6107,6162,2.496,51
5/1/2020,2,California,Tulare,6107,5779,3.125,64
5/2/2020,2,California,Tulare,6107,6282,1.923,39
5/3/2020,2,California,Tulare,6107,5912,1.342,27
5/4/2020,2,California,Tulare,6107,4262,2.273,46
5/5/2020,2,California,Tulare,6107,4364,1.994,41
5/6/2020,2,California,Tulare,6107,4161,2.642,54
5/7/2020,2,California,Tulare,6107,4584,1.68,34
5/8/2020,2,California,Tulare,6107,4166,2.52,52
5/9/2020,2,California,Tulare,6107,4332,1.384,28
5/10/2020,2,California,Tulare,6107,4122,0.662,13
5/11/2020,2,California,Tulare,6107,3903,1.137,23
5/12/2020,2,California,Tulare,6107,4259,1.985,40
5/13/2020,2,California,Tulare,6107,3386,1.836,37
5/14/2020,2,California,Tulare,6107,3592,2.305,47
5/15/2020,2,California,Tulare,6107,6556,3.004,62
5/16/2020,2,California,Tulare,6107,6416,1.881,38
5/17/2020,2,California,Tulare,6107,6471,0.952,19
5/18/2020,2,California,Tulare,6107,6467,1.942,40
5/19/2020,2,California,Tulare,6107,6228,2.298,47
5/20/2020,2,California,Tulare,6107,6140,3.129,64
5/21/2020,2,California,Tulare,6107,6644,3.246,67
5/22/2020,2,California,Tulare,6107,6670,3.94,81
5/23/2020,2,California,Tulare,6107,6367,2.488,51
5/24/2020,2,California,Tulare,6107,6323,1.366,28
5/25/2020,2,California,Tulare,6107,6116,1.336,27
5/26/2020,2,California,Tulare,6107,6583,3.021,62
